Rating,Title,Date,Verified Purchase,Body,Helpful Votes
1.0,One Star,"October 25, 2016",Yes,It's very difficult to find internet and also couple os time don't read the SIM card,0
5.0,Five Stars,"April 29, 2017",Yes,It's really good phone work great like a new,0
5.0,Love it,"April 5, 2017",Yes,"Great Iphone,and the suppliers described exactly what I got it.",0
4.0,Four Stars,"October 11, 2017",Yes,Muy bueno,0
1.0,One Star,"October 16, 2016",Yes,Not Work !!,1
5.0,Five Stars,"February 6, 2017",Yes,good phone.as I expected,13
5.0,Five Stars,"June 6, 2016",Yes,Came fast and works really good,1
5.0,Five Stars,"September 1, 2017",Yes,Excellent product,0
4.0,Good Deal,"October 1, 2017",Yes,Phone worked as expected,0
5.0,The wife loves it.,"March 27, 2017",Yes,The wife loves it.,4
2.0,I I have charger problem with the,"March 15, 2017",Yes,I.. I have charger problem with the phone,0
5.0,Five Stars,"May 2, 2017",Yes,great condition,0
5.0,Five Stars,"June 6, 2017",Yes,It ok,0
1.0,Not Charging,"August 26, 2017",Yes,Fake iphone does not charge,0
5.0,Five Stars,"August 30, 2017",Yes,I am happy with this phone,0
5.0,Five Stars,"October 27, 2017",Yes,Works perfectly,0
4.0,Also very easy to switch SIM card for an AT&amp;T carrier,"April 28, 2016",Yes,My phone came in about 4 days and looked basically new. Also very easy to switch SIM card for an AT&amp;T carrier. Was factory unlocked,0
5.0,Five Stars,"July 25, 2016",Yes,Its really a good product,1
5.0,Five Stars,"March 27, 2017",Yes,Totally recommended.,0
5.0,"Excellent Product, I am very pleased.","May 12, 2017",Yes,"Excellent product, I am very pleased.",0
2.0,Two Stars,"March 11, 2017",Yes,phone is bent vertically and also volume down button not working,0
3.0,Three Stars,"August 12, 2017",Yes,My iPhone screen is messed up,0
5.0,Five Stars,"September 16, 2017",Yes,Phone Works Great!!!,0
5.0,Five Stars,"March 23, 2017",Yes,Came on time great product and great price thank you Amazon,0
5.0,Five Stars,"June 13, 2017",Yes,Phone is ok,0
5.0,Five Stars,"April 19, 2017",Yes,Excellent,0
3.0,Three Stars,"April 25, 2017",Yes,Other than battery issues great phone,0
5.0,still working good to this day,"April 19, 2017",Yes,"Phone came in quick, still working good to this day.",0
1.0,One Star,"June 6, 2017",Yes,Phone became unusable in about a month.,0
5.0,Five Stars,"October 10, 2017",Yes,great product,0
5.0,Five Stars,"October 27, 2017",Yes,It’s good,0
5.0,Five Stars,"May 10, 2017",Yes,Thanks for iPhone 6 I got this phone no time,0
5.0,Five Stars,"July 22, 2017",Yes,Everything was smooth and fast,0
5.0,Five Stars,"May 17, 2017",Yes,Excellent. Thanks for your on time delivery.,0
4.0,Four Stars,"June 19, 2017",Yes,Is beautiful. Very nice,0
2.0,Two Stars,"July 20, 2017",Yes,I had go get my battery change,0
4.0,Four Stars,"April 18, 2017",Yes,Phone is in great condition. Battery lasts less.,0
5.0,Great phone,"March 27, 2017",Yes,Phone is working perfectly,0
5.0,Five Stars,"October 4, 2017",Yes,It was new,0
5.0,Great phone!,"February 21, 2017",Yes,Great phone!,4
5.0,Certified gauranteed,"May 13, 2017",Yes,I love my phone its like a new phone .,0
5.0,Good phone,"April 22, 2017",Yes,Good phone gave me zero problems. I love it,0
5.0,Five Stars,"September 7, 2017",Yes,Great phone,0
1.0,One Star,"August 29, 2017",Yes,It was broken,0
5.0,Five Stars,"April 30, 2017",Yes,Working good,0
5.0,Five Stars,"June 26, 2017",Yes,Works great.,0
5.0,Five Stars,"April 24, 2017",Yes,Awesome. Looks brand new.,0
5.0,Worth It,"April 10, 2017",Yes,Just like new . No issues 💯,0
4.0,Four Stars,"April 27, 2017",Yes,It good I like so much,0
4.0,Four Stars,"June 23, 2017",Yes,Excelente,0
5.0,Five Stars,"March 22, 2017",Yes,Everything is ok!,0
1.0,The phone has a very large stain on the back ...,"June 20, 2016",Yes,The phone has a very large stain on the back and the front camera is not placed bine .,0
5.0,Five Stars,"April 28, 2017",Yes,MY DAUGHTER LOVE IT,0
5.0,... it for two weeks but so far it's perfectly fine and just what I wanted,"February 8, 2016",Yes,Only have it for two weeks but so far it's perfectly fine and just what I wanted!,0
5.0,Five Stars,"April 30, 2017",Yes,Perfect!!! Happy with my IPhone,0
1.0,One Star,"May 3, 2017",Yes,This iphone6 battery is so bad,0
4.0,Four Stars,"May 29, 2017",Yes,It's  good,0
5.0,Worth it!!! Practically brand new!!,"March 12, 2016",Yes,Amazing. Worth the money. Works great!!!,1
5.0,Good,"July 8, 2017",Yes,It is very good,0
5.0,Really like the iPhone 6,"June 28, 2016",Yes,Really like the iPhone 6. Fits nicely in purse or pocket. Still learning how to do all I can with it. Get better service with my carrier than on other cell.phones I have had especially in the building where I live. Will be holding on to this one a good while.,5
4.0,Four Stars,"March 26, 2017",Yes,Great love it. It came right on time.,0
4.0,Four Stars,"March 25, 2017",Yes,Clean good condition 😀,0
4.0,"Phone good, charger not working","February 23, 2016",Yes,"Hello, I liked the phone. It is working properly and looks good..I'm within the 90 day warranty. The problem is that the charger is not working. It tells me that this is not a verified apple product and has stopped charging. It's a big part of the phone to be able to use it!.Could you please contact me so that I can get a replacement charger?.Thank you!",9
1.0,One Star,"September 25, 2016",Yes,Terrible purchase the phone has been messing up since I got it,0
4.0,Four Stars,"December 30, 2016",Yes,Works really good so far! I am happy with the purchase,0
5.0,Awesome,"August 11, 2017",Yes,Awesome,0
5.0,Five Stars,"June 13, 2017",Yes,Great,0
5.0,Work grate as it looks grate,"April 24, 2017",Yes,Work grate  as it looks grate,0
5.0,Five Stars,"April 14, 2017",Yes,Paquete recibida y  a tiempo.,0
5.0,Five Stars,"June 26, 2016",Yes,Excelente,1
5.0,Five Stars,"March 12, 2017",Yes,For a refurbished unit it is awesome,0
5.0,Five Stars,"March 27, 2017",Yes,It was great didnt have any issues,0
4.0,Four Stars,"May 13, 2017",Yes,No complaints at all,0
1.0,One Star,"April 25, 2017",Yes,Did not work with AT&amp;T,0
1.0,Not even six months,"July 18, 2016",Yes,I'm highly upset I bought two refurbished iphone 6 in February of 2016 and both phones was broken by June same yr.,5
4.0,Four Stars,"July 21, 2017",Yes,Ok,0
5.0,I got my 64GB iPhone6 in perfect condition. Also in the box was a brand ...,"December 30, 2016",Yes,I got my 64GB iPhone6 in perfect condition. Also in the box was a brand new charger. It doesn't have any scratches or marks. It works perfectly and I'm very happy with it.,5
1.0,"Had this phone for a couple months, never dropped ...","April 26, 2017",Yes,"Had this phone for a couple months, never dropped it or anything but the buttons are stuck in the phone and the screen is popping out.",5
5.0,Five Stars,"December 29, 2015",Yes,Great phone at the best possible price. Used with Straight Talk and no problems in setting phone up.,4
5.0,Five Stars,"April 22, 2017",Yes,Perfect,0
4.0,Love it,"March 5, 2017",Yes,It's a really good phone!!!!,0
2.0,Three Stars,"February 9, 2016",Yes,"Phone was in excellent condition, but the SIM card reader was broken so phone would not work. Disappointed.",0
5.0,Amazing!!!,"March 23, 2016",Yes,"Just day one but I am loving this phone!!! It was super easy to set up from my last one and works just like a new phone! It came with all the extra parts too like the charging cord, box, and even new headphones. Was in the iPhone box and everything packaged like it was never used before! Certainly worth the money!",4
5.0,Five Stars,"March 22, 2017",Yes,It was a perfect phone,0
5.0,Five Stars,"April 3, 2017",Yes,Good,0
5.0,Five Stars,"April 24, 2016",Yes,Best saler,1
5.0,Factory reset and in great condition.,"March 9, 2016",Yes,I ordered this for my younger sister and when it came in everything was exactly as stated in the description. Factory reset and in great condition.,6
5.0,Five Stars,"May 2, 2017",Yes,GRreat phone,0
1.0,Very disappointed in this purchase,"January 7, 2018",Yes,"Very disappointed in this purchase! I understood from reading other reviews that there was a chance that there could be a problem with the battery (that seemed to be the most common complaint); however, I was willing to take a chance given the price as well as the number of positive reviews...I regret the choice. The battery was completely used, once fully charged you could not use the phone for more than a few minutes before it shut down. To make things worse the screen was damaged, it was spongy (for lack of a better word) when you touched it and images would be slightly distorted (apparently this can happen when a battery goes bad, it can expand and damage the screen). Either of these issues (the battery and the screen) should have been easily identified in any sort of refurbishing process and there is no way this phone should have been sold as a certified refurbished product.",0
5.0,Five Stars,"March 15, 2017",Yes,Great,0
5.0,Five Stars,"January 4, 2017",Yes,So for working great!! Like new!!,0
1.0,One Star,"April 2, 2017",Yes,Don't get it,0
5.0,SUPER HAPPY!!! All iPhone Accessories!,"January 11, 2017",Yes,"This was the second iPhone I purchased from Amazon and it was the BEST! The other iPhone was the same model and came in great condition and I was very happy with my purchase. However, this vendor was even BETTER! The iPhone came with all iPhone accessories - charger and earbuds! I wasn't expecting that because the other iPhone I got, came with a generic charger and no earbuds AND they were the same price! I wish I just bought two of these phones! I would highly recommend this vendor to purchase your iPhone!",0
5.0,Five Stars,"March 6, 2017",Yes,Excelent product,0
5.0,Five Stars,"April 23, 2017",Yes,Exactly,0
5.0,Five Stars,"March 9, 2017",Yes,Loved it!!!!!,0
5.0,Five Stars,"December 24, 2016",Yes,Thank you so much,0
5.0,Five Stars,"March 16, 2017",Yes,very nice,0
5.0,Five Stars,"March 7, 2017",Yes,Excellent,0
5.0,Five Stars,"March 8, 2017",Yes,Like new,0
5.0,Five Stars,"December 26, 2016",Yes,Great phone,0
5.0,Exactly what I was looking for,"February 26, 2017",Yes,"I bought this phone for a friend, the product description explained that there may be minor wear and tear on the phone, and there was only one insignificant scratch on the back of the phone. It worked with the carrier that we use which is straight talk, and we didn't have any problems activating the phone. I am completely satisfied with the quality of the phone and how easy it was to set it up. It also came with a charger which was a plus. The phone was a great deal for the price.",2
1.0,ITS NOT UNLOCKED!,"December 29, 2015",Yes,still factory locked.,1
2.0,It operates fine. However the battery will say it’s completely charged ...,"February 10, 2018",Yes,It operates fine. However the battery will say it’s completely charged at 80% and my volume down button was jammed. But I use the other features to turn my volume down. Just really wished it was “like new” like I payed for. Also when I plug my headphones in I have to play around with it to get sound out of both headphones. That really bothered me because it happened to my favorite headphones.. (MDR XB450’s) I had to replace them in order for them to work “properly” so a slight disappointment tbh. Other than that the phone is fine.,1
4.0,Four Stars,"November 5, 2016",Yes,It's very good. I like it.,0
4.0,Check your battery right away,"January 11, 2018",Yes,"So far so good. Had to re start the phone once when the screen froze and I am sure to not leave it on the charger past 80%, given the iphone 6 battery needs and because the phone only came at 88% of its original design capacity. Make sure the first thing you do is download the battery life app to determine if you received a less than adequate battery in your refurbished phone.",0
2.0,Not unlocked,"March 9, 2017",Yes,The phone I ordered was supposed to be unlocked. I tried with several phone providers to get it up and running and it was not unlocked. It is only available to Sprint and Sprint does not have coverage in my area.,4
5.0,Before reading the bad reviews and considering your option,"February 2, 2017",Yes,"Before reading the bad reviews and considering your option, make sure you are aware of which seller the person bought the phone from. I bought a space grey 16 gb iphone from the seller VIP Outlet and so far the product has been great. I received it in a brown generic box including apple headphones and a charger cable. The phone looks brand new, and has no physical marks. It is functioning as good as a new Iphone, there was no problem switching my carrier over, the only thing I am concerned about is how long the battery life is suppose to run for, but since this is my first I phone I won't consider it a big deal. I recommend buying this product from VIP Outlet if you are considering getting this phone. :)",12
5.0,Five Stars,"January 6, 2017",Yes,all ok,0
4.0,Four Stars,"October 27, 2016",Yes,It's as good as new.,0
5.0,Five Stars,"February 21, 2016",Yes,The mobile is good.I got in time,0
5.0,Five Stars,"October 3, 2016",Yes,Everything is cool,0
4.0,Battery issues!,"December 28, 2016",Yes,"Everything is A OK except for the battery. I had to update this phone to iOS 10.2 which I heard messed with the battery life in other phones so I don't know if this is an issue relating to that or the phone itself but it's an issue nonetheless..My phone will charge to 100% and everything is fine until I get to about 75%. My phone will drop to 14% or below in minutes and when I plug it in, the phone says it's charged 50% or so when it just told me it was 14%. It doesn't make sense!.I will update my review when Apple updates iOS to see if the issue is fixed.",1
4.0,Pay attention when switching color/memory size,"December 24, 2017",Yes,"Product was in like new condition. There was one small scuff on the bottom right edge of the phone. I returned it because I accidentally ordered while searching for a 6plus with smaller memory for my son if that makes any sense. I originally searched 6plus, changed the color and the memory sizes and it switched to a 6s but I didn't notice until it arrived",0
4.0,Very good phone,"May 10, 2016",Yes,"Works great, just minor details",0
1.0,"Terrible Job, damaged phone.","December 25, 2017",Yes,"When I purchased this I was expecting an iPhone 6S, because this listing appeared in the middle of all the other iPhone 6S listings. But I was disappointed to find out this was a 6. Then once I realized this wasn’t an S, and took it out of the box it had a golden halo around the Apple Logo on the back of the phone. Setting up the phone was even worse because this doesn’t come with a dummy sim for Apple Activation at setup. I wasn’t able to use it out of the box and I would never buy from them again.",1
5.0,Five Stars,"April 24, 2016",Yes,Excelente,0
1.0,Scam,"January 3, 2018",Yes,Iphone came uncharged and would not turn on. The phone would not charge at all. Very disappointed and inconvenienced.,9
1.0,CDMA phone overseas... useless.,"April 30, 2017",Yes,I will update the stars if when I go to Apple they tell me different. But so far I received the phone and the back reads that it is a Verizon phone. I really hope not because according to the description this should NOT be the case. I still went through the set up and have not been able to make a call out. All not good indications. Not to mention I'm overseas now with minimal options. I am so mad right now.,2
1.0,PLEASE DONT BUY!,"July 9, 2017",Yes,Won't even stay conected to service.  Once we get it working we leave my house and it does serching.,4
5.0,good product. Thanks,"November 25, 2015",Yes,"Fast delivery ,good product . Thanks.",4
1.0,TERRIBLE,"February 17, 2017",Yes,It comes with a random Carrier and they are still in contracts so you can not switch the carrier,11
5.0,Five Stars,"July 5, 2017",Yes,Phone was in beautiful condition. Couldn't tell the difference between this one and a new one.,2
4.0,good enough,"May 30, 2017",Yes,it was in perfect condition only problem was i had to change the battery other than that it's worth it because it's was only 30$ to change the battery,4
4.0,The phone came perfectly good condition. The only two problems I have encountered ...,"January 31, 2017",Yes,The phone came perfectly good condition. The only two problems I have encountered so far is that you are unable to turn off the camera clicking sound and the battery had to be replaced because it would die at 20% which got annoying when I did not have a portable charger on me.,3
5.0,I just received the phone for my son looks like new and so far functioning like new Using with ...,"March 10, 2017",Yes,I just received the phone for my son looks like new and  so far functioning like new Using with Cricket Wireless pop the sim card service came right up. no complaints !!,4
4.0,Four Stars,"April 27, 2016",Yes,Good is ok,0
2.0,Customers can return them for cosmetic reasons like having a scratch,"January 16, 2017",Yes,"I have bought refurbished phones before and they worked perfectly. Customers can return them for cosmetic reasons like having a scratch. This does not affect the functionality of the phone. However, this current phone that I just bought is unusable. The phone battery charging mechanism does not work. It all of a sudden shuts down even though the battery is almost fully charged. And it does not necessarily come back up after charging. I am going to take it to the apple store to see if anything can be done and will return it if not.",1
5.0,Love the product,"September 2, 2017",Yes,"Love the product. Came in perfect condition. Looks like new. A minor, barely visible lines. The iPhone works fine, battery in great condition, signal and reception great. I writing this review with it.",1
4.0,Four Stars,"March 26, 2016",Yes,Excelente,0
1.0,Dead phone/can it be replaced?,"May 26, 2017",Yes,"Absolute disappointment. Phone lost all charge a couple of times before shutting down completely. Was able to turn it on again once before shutting down again and now it's completely dead. Phone wont charge, iTunes doesn't recognize it. What kind of quality control does this company have to sell phones at such price that will last only a few months???",2
4.0,Phone looks brand new. Came with a charger no ...,"February 27, 2017",Yes,Phone looks brand new. Came with a charger no headphones. No scratches or anything visible the only problem is when I talk in the phone it's hard for people to hear me but the phone is refurbished so you get what you pay for.,2
4.0,Four Stars,"May 26, 2016",Yes,Good,0
4.0,The Phone it self is perfect I had no signs of wear on it as ...,"January 20, 2017",Yes,"The Phone it self is perfect I had no signs of wear on it as a ""apple pro"" the only thing to say is if you are a first time iphone buyer DONT BUY FROM HERE!!! when I got the phone and used the charger that came with it it broke within the first hour of having it plugged in the whole prong was black like it shorted and then when i went to unplug the cord the prong got stuck in it and i had to work it out so if this is your first time hit up your local walmart or best buy and buy a cable these are genaric and may fail upon use",1
2.0,Perfect except for..,"March 25, 2017",Yes,The phone came and was in perfect condition along with the other one that I purchased.  One of them took the T-Mobile Sim card perfectly and the other continued to say searching and eventually said no service .  I'm ordering a second one now after being refunded for the first one and I'm hoping that it will be T mobile compatible as advertised.  Overall the only reason this product didn't get the full five stars was that one of the two iPhones did not work when I put the SIM card in. Fast shipping &amp; good quality otherwise.,1
1.0,I have had this phone all of 5 mins and ...,"July 6, 2018",Yes,"I have had this phone all of 5 mins and while setting it up it up the battery was too low to update so I plugged it in and the charger burnt me and probably would have burned my house down if I didn't check on it before I left! First thing I noticed when I was unraveling the charger was that it appeared off brand, then when I plugged it in nothing changed on the battery but figured since it was in set up mode that maybe the little changing symbol just wasn't going to appear. The changer from my old phone worked when I plugged it in and I need a phone now so I'm willing to wait a little longer before deciding to return it or not.",0
4.0,The iPhone 6 met my expectations. It was delivered ...,"March 11, 2017",Yes,The iPhone 6 met my expectations.  It was delivered on all accessories were in the package 📦 and I am please some what performs.  The problem I am having is with the internal phone speaker 🔊 I am experiencing extreme difficulty with hearing phone conversations unless they are on speaker 🔊 or 👂 earphones.  🤷‍♀️ I don't know what happened!,2
1.0,the iPhone is too bad!!!DONT BUY IT!!,"May 10, 2016",Yes,"I bought this iPhone on Nov. last year,however, recently, it has turned off automatically even if the battery had a lot of power! and it usually has no signal with cricket..today,i went to APPLE store to check the problem because the phone cannot turn on anymore!!!.Apple staff told me I should pay USD299 to repair it because the seller is not authorized by them and it is out of warranty!!!!  I just use the phone half A year!!!!!!!how can I do now&gt;&gt;&gt;???who is responsible for this&gt;&gt;???.I CONTACTed the seller but he said there just has 30 days warranty for this phone!!! WHAT THE HELL??",4
1.0,it was quite good in the first 2-3 days,"December 20, 2017",Yes,"The phone arrived with a very low battery charge. When i started charging my device, it was quite good in the first 2-3 days. Later on, even the phone charged to 100%, the battery doesn't last for not even an hour. It comes down to 20% and later to 10% immediately within 20 mins or so! It is ridiculous. I tried charging the device with the original apple charger, even though its of no use. Its still the same. The BATTERY DOESN'T LAST FOR NOT EVEN AN HOUR. This device was actually suggested by one of the amazon customer service representatives. I NEVER TRUST those guys again. NEVER TAKE their suggestions. Please don't get this product. Its WASTE OF MONEY AND TIME.",0
2.0,Two Stars,"March 21, 2017",Yes,An okay phone having trouble with the charging. I wouldn't by another iPhone. Charging is not going above 50%.😔,4
5.0,Five Stars,"January 23, 2017",Yes,Great product arrived in great condition!,5
4.0,Four Stars,"January 24, 2016",Yes,Good,0
5.0,The purchaser was pleased especially that it has 64GB,"July 15, 2016",Yes,"The purchaser was pleased especially that it has 64GB, had no problem using this unlocked phone it was ready to go in the island",8
1.0,"short after receiving the phone, the touch screen is ...","March 13, 2017",Yes,"short after receiving the phone, the touch screen is no longer working. Hope I can have a response from the seller, in order to send it back and get my money back.",3
5.0,Phone came in looking brand new!!,"December 1, 2016",Yes,This prouduct is great. The phone looks new and the charger is from apple. It works prefectly. Worth every penny. I'm very pleased.,4
5.0,Five Stars,"June 1, 2017",Yes,BUENO,2
1.0,WiFi and Bluetooth did not work properly,"January 24, 2017",Yes,"The phone was in perfect external conditions. Charger and cable were not genuine, but worked like if they were..The problem was related to wifi and Bluetooth connections. WiFi dropped often and pairing with Applewatch was also inconsistent. I had to return the phone and ask for a refund.",2
1.0,Defective software,"December 7, 2016",Yes,"The phone went haywire. Sending ramndon texts, calls, opening apps, etc. So disappointing, now it'll be two weeks before I have a phone again. They don't give you the option for just a replacement. You have to get refunded. I don't need money! I need a working phone! This is ridiculous.",2
5.0,Five Stars,"August 5, 2016",Yes,Great!,5
1.0,I posted a good review and that same day my touch screen wouldn't ...,"December 5, 2016",Yes,"I posted a good review and that same day my touch screen wouldn't work! It was fine for two weeks, then all of a sudden the touch screen stopped for half a day, worked fine again, stopped, worked, on and on. Took it to a store and they said the screen was bad, that it would be 120 for a new one. Now I have to wait until they receive my return to get my money back to get another phone. So this left me very sad and inconvenienced.",6
5.0,Five Stars,"March 13, 2017",Yes,works great my daughter love the phones,2
5.0,I'm very pleased with the product - knowing this type of purchase ...,"March 3, 2018",Yes,"I'm very pleased with the product - knowing this type of purchase can be difficult.  I will purchase from this seller again (looking for SE soon) - Purchased: iPhone 6 16GB Unlocked.  Please note steps I had to take:  1) insert sim card from old iPhone 6 to connect to carrier; 2) update OS (was original/very outdated); 3) reset / completely erase phone; 4) start registration again, connect to Cloud and restore settings from previous phone...I wouldn't have purchased from the seller if they been Amazon fulfilled - purchased from BlutekUSA",0
5.0,Five Stars,"February 16, 2017",Yes,Everything is fine...the phone looks great and no problems at all. Thank you!,4
4.0,Ok reading this review will be like finding a piece of gold,"December 30, 2016",Yes,"Ok reading this review will be like finding a piece of gold. The phone came very pristine and unlocked. I bought from Prime Mobility I would say there pretty decent. Came with orignal charging etc. now for the juicy part does not come witch headphones also when buying these phones you always have a 50/50 chance of getting a pristine working phone, or a crappy one trust me buy from prime mobility maybe your hard earn money will not be for nothing. I'm happy with my product everything seems to cosmetically fine and functionality is on point. Also for this phone I recommend ESR defender case trust me. Anyway I hope this review help some of you. Don't buying from sellers that don't have at least 700+ comments on there feedback wall",5
3.0,and hope the next one that comes is in better shape!,"December 29, 2017",Yes,"Phone came, and is noticeably bent! So much so I am Afraid it will effect the screen popping up! We will see how they handle the return, and hope the next one that comes is in better shape!!!",0
1.0,Just buy a new cellphone,"January 4, 2018",Yes,"I bought this phone right after my brother threw mine at the living room TV. I was excited to get this phone because I wouldn’t be bored out of my mind at home anymore. Sadly, it did not meet my expectations. This iPhone I received died at 20-30%. It is very laggy too. It takes about 45 seconds to load up Snapchat and instagram. Just buy a new cellphone don’t buy it refurbished.",0
5.0,Five Stars,"November 29, 2015",Yes,Great quality especially after being refurbished. I would recommend to others.,5
1.0,I retract from the previous comments did not bring the ...,"December 29, 2016",Yes,"I retract from the previous comments did not bring the headset and the power cable does not work, for those lower in the rating",2
4.0,Four Stars,"May 22, 2017",Yes,Worked good,2
1.0,Sucks,"March 22, 2018",Yes,This iPhone sucks. When unplugged dies 10-15 mins post unplugging. Software is damaged and extremely slow. 0/10 would recommend. Trust me. You will regret buying this product. I don’t usually write reviews. But I’m Just posting this out of straight disgust and do not believe this people should be getting any kind of profit. Be a better shopper than I was and do not purchase this horrible product. It is an abomination of an iPhone. If I could go back in time I would 100% have got one from the apple store.,0
4.0,I'll try it like 10 times before it actually does it (very irritating),"March 22, 2017",Yes,I give it a 4 star rating only because every now and then my sound will turn off on its own (where I can't hear the typing sound anymore and etc. of course) and also it's hard for me to screenshot. I'll try it like 10 times before it actually does it (very irritating). But other than that I am very pleased with this phone. It met my expectations overall.,1
5.0,I am glad that I gave them a chance,"January 2, 2018",Yes,The phone works perfectly and I received it faster than expected ! I was scared when I read the reviews until I clicked on the 5 star reviews and saw that they were the more recent reviews. I am glad that I gave them a chance.,1
1.0,"Supposed to be factory unlocked, but was not","March 16, 2016",Yes,Supposed to be factory refurbished but went to US Cellular to get a sim card put in and they said it was already set up for AT&amp;T so no way have it set up on the US Cellular network.  It did have a few pictures on it which had not been cleared.  Had to send it back,2
1.0,HORRIBLE BUYING EXPERIENCE!,"January 4, 2017",Yes,Arrived on time... about the only good thing about it... I received a Pink IPhone when I ordered a Golf IPhone... a small DEEP cut in the middle of the screen upon opening the box... screen would go crazy at time when I would go to text a friend... too it to both Verizon and Genius Phone Repair but nothing they could tell was wrong with it... Not worth the money WHATSOEVER!,1
3.0,Can definitely tell it's a refurbished phone,"January 24, 2017",Yes,"Phone is functional for the most part, but unfortunately it definitely shows signs of being refurbished. I have a case on it, but if I drop it the screen will lift and I have to snap it back in place. The left edge of the screen doesn't always probably either. And it freezes every once in a blue moon. Overall a workable phone, but was hoping to get more like new quality",1
5.0,Great Refurbished Device!,"December 23, 2017",Yes,"The works perfectly. Battery life is great, no truly visible scratches, camera works. I only have two complaints. The fact I bought mine for 260 and days later the price drops $20, and the other is the camera shutter sound that can’t be turned off. Other than those two the experience was great and I plan on doing this again!",1
3.0,looks like new however the cord to the iPhone is clearly ...,"June 20, 2017",Yes,The iPhone 6 came well packaged! safe and all intact. looks like new however the cord to the iPhone is clearly not working. I have an old cord which I am now charging the phone with. Hopefully the phone works better then the cord👍🏻😉,0
2.0,Weak and broken battery!,"April 24, 2017",Yes,"The first charge was full to 100%, but when it takes 20% my iPhone just turn off with no reason. Sometimes it works until 1%, sometimes not. I paid for a certified refurbished phone not for a broken one. I am very very desappointed.",2
2.0,iPhone 6,"September 9, 2016",Yes,The phone seems new. Worked exceptional for 1 full week. In the 2nd week I was encountered with network issues as it failed to find any network. Now I'm forced to return the phone,3
1.0,Bad Seller,"December 27, 2017",Yes,Bought a month before Christmas for my 14 year old daughter. She opens it Christmas morning and the phone was locked. After hours running around in snow packed roads we found it was locked at AT&amp;T. We were able to fix the issue but not without being inconvinced. Seller sold this as unlocked.,0
5.0,Great phone. Worked beautifully right out of the box,"August 20, 2017",Yes,"Great phone.  Worked beautifully right out of the box.  Completely as described.  Camera is amazing for pics and videos.  Would order from here again (but hopefully not for a long, long time!!!!)",0
5.0,Happy phone,"August 22, 2017",Yes,"<div class=""a-section a-spacing-small a-spacing-top-mini video-block"" id=""video-block-R15NDGFD2USKW5""></div><input class=""video-url"" name="""" type=""hidden"" value=""https://images-na.ssl-images-amazon.com/images/I/B1NQRVWOmzS.mp4""/><input class=""video-slate-img-url"" name="""" type=""hidden"" value=""https://images-na.ssl-images-amazon.com/images/I/61Y3M7ZL3sS.png""/> I'm a normal customer not getting paid for my review or just amping this product up the phone looks like I bought it from apple brand new everything works",2
5.0,Five Stars,"February 12, 2017",Yes,Got my Iphone today no problems thanks,4
3.0,It came a bit dirty &amp; had fuzz stuff inside the charger port &amp; ...,"January 30, 2017",Yes,"It came a bit dirty &amp; had fuzz stuff inside the charger port &amp; the headphone jack. Also makes the camera noise when you take a picture weather or not if you turn the volume down. That's about it though, other than that I love it!",14
5.0,Definitely recommend!!,"August 15, 2016",Yes,"Works perfectly! I keep forgetting that it's not brand new -- looks, feels, and acts brand new. Would definitely recommend! I had an issue with the charger pod not working but they sent out a replacement in a timely fashion and arrived a day or two later. 10/10",2
1.0,better to take the new phone than factory unlocked n ...,"January 29, 2017",Yes,"No battery backup , need to keep on charging the phone ,better to take the new phone than factory unlocked n $100 differs tats it",3
4.0,"Good Phone, Good Purchase So Far","February 16, 2017",Yes,"Good phone, slightly more dents that I'd like for a ""Very Good"" product, but very functional. Warranty has not experienced, I'll check again then.",2
3.0,No problems except it restarts randomly and the battery is ...,"December 15, 2016",Yes,No problems except it restarts randomly and the battery is acting weird example: one second it's at 41% then at 10% and when I plug it in it's at 41%. If I use Snapchat and it's below 40% my phone dies.,2
5.0,Worth it,"February 15, 2017",Yes,"Was skeptical about buying a refurbished product, but right out the box I noticed the phone was in very good condition, no scratches or dents. The phone itself worked perfectly, didn't have any issues at all. However I would recommend buying a certified Apple charger rather than using the one that is given in with this product.",1
1.0,Love the phone looked brand new my first iPhone had ...,"May 12, 2016",Yes,had a few months wasn't a unlocked phone and people can't understand me unless I am using headphones with mic plus only after a couple months and this doesn't leave desk where I charge it cable I use to charge is falling apart don't buy waste of money,19
1.0,I received the item and it was not working properly ...,"December 2, 2016",Yes,I received the item and it was not working properly. After I set up the phone it was working properly for the first hours. Then it would start restarting every few minutes. Now the phone doesn't work at all and restarts every few seconds. Its an endless loop of restarts. If I actually get the phone to turn on properly it would work for a few minutes/seconds and then start the loop again.,25
4.0,It's an iPhone but...,"January 7, 2016",Yes,Pro: It's an iPhone. Con: needs to ship with a sim tool and apple certified lighting cable.,1
1.0,Horrible quality and customer service,"March 31, 2017",Yes,I got my phone today and at first I noticed that the screen had been replaced and whoever replaced the screen did not line it up correctly and there is adhesive over the ear speaker and almost covered the front mount camera. And the volume but does not work. Customer service was not helpful at all about getting me replacement and suggested that I just buy the other one that they had available. I would not recommend buying a phone through this company Best Buy offers used and refurbished phones go there first.,3
1.0,refurbished iphone6 arrived with junk battery,"April 29, 2017",Yes,"Received a refurbished iphone 6 with a complete junk battery. Refurbished means ""in normal working condition"". I had to pay and additional $95 to have an apple store replace battery so it can actually work properly. Was not worth returning item, so i just ate the additional cost. what a joke.",1
