Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,"Awesome headphones, Awesome price.","September 22, 2017",Yes,"Great set of headphones. They work perfectly with pure crisp sound. Good at noise cancelling, doesn't drown out everything(like if someone is talking next to you but kind of muffles it) but decent enough. The controls are really easy, pairing was super fast and it pairs with multiple devices. The foldable feature is great for putting it away when you're not using it and the squishy back piece feels nice on the back of the neck if you're pulling them down.",0
1.0,"Avoid, awful audio quality","June 13, 2018",Yes,"I'm not sure why the previous reviews of these headphones are so high...The sound is terrible, even when using EQ software to try to adjust. I found no EQ setting which could fix the awful audio...Bass overwhelms everything else. Also, due to the nature of the construction, body movements such as walking are transmitted by bone conduction to the headphones, so when you walk you hear thunderous footsteps mixed in with the audio...The clamp-on style of the headset is uncomfortable...The only good thing to say:  they do block out ambient sound pretty well.",0
5.0,Love my Bluetooth Headset,"March 7, 2018",Yes,"I use these mostly to help me hear when I’m on the phone in a noise area. The sound quality is very good.  I love that I have the option to use the WiFi or the cord - how versatile, and oh so comfortable.  I can use them on airplanes with the cord, and wireless doing housework or cooking.  The batteries last about 4 days with consistent use.  They paired easily with my iPhone, iPad, all I need now is an Apple TV!",0
3.0,was fine but they were too heavy for me,"June 4, 2018",Yes,"Quality, etc. was fine but they were too heavy for me. I started getting tension headaches. I regret buying them. I read a lot of the questions and if you have a fear of them being too heavy - do not order. Honestly I don't know if any over the ear will ever be OK for people like us.",1
5.0,"mmmmPOW! For the price, you don't get any better than this.","August 25, 2017",Yes,"The MPOW for a Sub-$40 headset is great. I use these daily. With a Bluetooth adapter on my PC I am able to use these for conference calls, music, and even Prime Video. With BT 4.0 there is no lag. Sound quality is significantly higher than expected in such a budget headset. I now have 3 of these units in use within my family and have had no complaints so far..You can pair these to multiple devices, but it seems like only the last device paired is the one that plays. Maybe they will fix this, maybe they won't. If I needed those features I would go to a more expensive headset. I like that I don't have to worry about these so much because of their price. I am not babying them like I would a headset in the several hundred dollar range.",0
4.0,Overall the headphones work fine but I have two issues that keep me from ...,"August 21, 2017",Yes,"Overall the headphones work fine but I have two issues that keep me from giving this product five stars. First, I use the headphones at the gym and I like to be able to increase and decrease the system volume on my Samsung Galaxy S5. Unfortunately the buttons on the headset do not match the functions as described in the manual..Second, the bass is a bit much on some of the music and there is little treble. I'm not sure of the best way to adjust this..Otherwise, I am happy with my purchase.",2
5.0,These are great!,"July 1, 2018",Yes,"The sound Is great!!  I was happily surprised. Also the headphones fit my head perfectly. The headphones can be adjusted for a larger head, just pull slightly on the sides and they get longer..I used them for about 3 hours and they are very comfortable as well..I wanted something to plug into my iPad and listen to music on YouTube. They are perfect.",0
5.0,Very Comfy and Sound Great!,"August 22, 2018",Yes,"It,s amazing that you can get this kind of quality sound for such an affordable price! Pair-Up instantly. Comfortable fit. Quality fit and finish. No lag-time for gaming! A real deal!",1
4.0,Not Bad,"July 30, 2017",Yes,"Everything has to qualified with ""for the price"", but in general, these aren't bad. Expectations have to be managed of course - these aren't high end gear. Reasonable sound quality, fairly light weight, good fit, good battery life, they isolate sound nicely. The weak link here is the sound quality via bluetooth, but again, the price. I'm using them for travel rather than taking an expensive set. As long as you don't expect too much, I'd say go for it.",1
5.0,A great value for about $40,"July 15, 2017",Yes,"A great value for about $40.  The battery performance is great.  The sound quality is great.  I use the wired stereo connection more than I expected.  The one feature that would make this perfect would be either a separate jack and cable for the microphone, a ""3-ring"" jack/cable like a cellphone carrying the microphone signal.",1
4.0,Great Bluetooth headset,"May 31, 2018",Yes,"Great Bluetooth headset! This is my first pair of over the ear headset so I don't have anything to compare it to. First off is sound quality. It's great for watching your Netflix or any other streaming of your choice, or even listening to podcasts. However, it's not the greatest for music. When volume is cranked up sound quality tapers off. Bass sound is still there but mids &amp; highs starts to sound bad. Comfortable headset. Earpads are comfy however if you got big ears these might be uncomfortable. Overall 4 stars. Definitely worth the money. Item shipped quick. Ordered it on a Thursday and it arrived on Monday (even tho Monday was a holiday).",0
5.0,Extremely Comfortable!,"September 26, 2018",Yes,We have short walls at my job and I needed headphones to keep down the distractions while working.  I could not be more pleased with my purchase.  I work easier at my desk playing soft music through my headphones without listening to co-workers talking.  They are very soft on my ears and the sound is clear.  Great battery life.  I would definitely recommend these headphones.  And I love the pink color!,0
2.0,Overrated,"October 30, 2018",Yes,"Just my opinion but these were a dissapointing purchase. It's not that they're terrible headphones, just not the best out there. Then again, I figured not to expect too too much from headphones of this price. The battery life is very good which helped. But I felt like the overall sound isn't as sharp and strong as I had hoped and to me the sound and quality was more faint than I had hoped for. These are very meh. If you're looking for beats quality, I'd suggest passing on these.",1
5.0,"Awesome, definitely recommend","February 19, 2018",Yes,"Like other review say, these headphones are amazing for the price. They're super comfortable, I use them for listening to music playing, video games, and watching movies. It's very comfortably over my ears. I can wear them for two or three hours pretty comfortably. Easy to connect with Bluetooth. The one con is that you can hear a little fuzziness, so the best way to avoid that is to make sure the volume is turned up on your device before you turn up your headphone volume.",0
3.0,"Not as good as I hoped for, but not bad","August 15, 2018",Yes,"I have a small head (wear a small motorcycle helmet) and I found these to be tight a bit. The ears were comfortable, but they felt tight on the top of my head. If I increased the sides, then they fell down, so that didn't help. They do not hide noise as much as I wanted either, but I do like the compact and lightweight aspects.  They are decent for the price. I haven't tried using the bluetooth aspect, as I only use them to travel on planes.",0
5.0,"Loved them so much I bought a pair for my son, too","February 21, 2018",Yes,"I bought these for myself and loved them. Great way to block out noise and distractions at work while I am writing. Then, my 12-year-old got his hands on them when he was home sick with the flu (and bored out of his mind for a week). He loved them so much he begged me for a pair. Highly recommend!",1
5.0,Covers my ears completely and sound is great. Great padding,"October 8, 2017",Yes,Covers my ears completely and sound is great. Great padding. Will be using them on a flight next werk so ill see how they work.......Used them on a 3 hr flight and im thrilled with them. Get these headphones!  Drowned out plane noise and sound of music is crisp. So happy with this purchase!,1
5.0,Great affordable Bluetooth headphones,"November 8, 2017",Yes,Decided on these because of the great reviews and super reasonable price. Have had them for around 2 months now and love them! Have taken them on 2 international flights and countless shorter flights and they have worked great with long battery life. They work great around my apartment as well but if I’m too far in another room the signal will start to cut out. Would definitely recommend for an affordable Bluetooth headphone option.,0
1.0,Disappointing - Quit Working,"November 25, 2018",Yes,Read the reviews and had high hopes for these.  Sound was good when we first got them.  About three weeks the sound started cutting out when using the wired connection.  It would fade out and would work sometimes when you moved the wire around but then stopped completely.  A lot for money for a few weeks use.,1
5.0,Great Buy and Great Gift,"February 28, 2018",Yes,"For the price, these are great headphones. Pairing the bluetooth was a cinch for both my computer and TV. I actually bought a bluetooth transmitter (TaoTronics Bluetooth 4.1 Transmitter / Receiver, Wireless 3.5mm Audio Adapter at https://www.amazon.com/dp/B01IV1H1ME/ref=cm_cr_ryp_prd_ttl_sol_5) that I can use with other devices.  I am thinking about buying another set of headphones as a gift. They are lightweight and sound nearly as good as my ""wired"" Bose headphones.",0
5.0,5 star for both the product and customer service,"December 20, 2017",Yes,"Bought this one July 2017. It works ok but there is mild background noise occasionally when I use the Bluetooth function. Since it already passed the returning date, I gave it a three star on my review. Seller contacted me and sent me a different one to try. This one works great! No more background noise and I am happy with the sound quality also. I upgraded to 5 star for both the product and the customer service!",0
2.0,Uncomfortable on ears after 30 minutes but sound fine.,"October 27, 2017",Yes,"Sound quality was very good.  Easy to pair.  Build quality was fine.  Folded nicely and came with a nice soft pouch..But, uncomfortable.  I don't have a huge head or anything, and after 30 minutes, my ears (outside) hurt.  Always trying to reposition them for comfort.  In the end I just decided to return them.",1
5.0,"If you’re looking for good quality and inexpensive, here ya go!","February 18, 2018",Yes,"I’ve been looking for headphones that were wireless and over the ear, and these are perfect, shipping took about 5 business days, sound quality is great taking into account I only paid 36 bucks! I have fairly large ears and they the phones cover my ears perfectly, as everyone has said the bass isn’t that great however I am just using them for the gym, I’m not sure how long they’ll last because I do sweat a lot at the gym but for the money quality is 5 stars! I will update review in some months to let you know how they are doing but so far I love love love love love them no sense in paying 200+ for headphones when these do the trick and I know that the description doesn’t say noise cancelling but when I put them on they do cancel out noise fairly nicely.",0
2.0,Terrible audio quality.,"September 24, 2017",Yes,"Light weight and Comfortable.  But clearly cheaply made and compared to my Avantree Audition's (which are available in the same price range) these sound terrible.  The sound is tinny and empty and bass is completely non-existent.  Clearly the drivers are under-powered for over-ear sets.. Compared to my Samsung Level Over's, these are basically garbage.",1
1.0,unusable,"December 29, 2017",Yes,"Super exaggerated bass.  Not high fidelity.  Music is almost unrecognizable through the thumping...An edit:  Patozon Customer Service contacted me and sent me an alternative headphone without charge.  Excellent customer service.  I am happy, and thank you.",1
4.0,"Nice quality, my kids love then, but can cause ""hot spot"" on top of head when used for a long time","August 22, 2017",Yes,"Nice quality for about $35  feels sturdy and well built.  Nice sound, comfortable on the ears.  I also like the replaceable wire (using it wired on a PC).  The only negative is that the top pad could be bigger or softer.  It can create a ""hot spot"" (irritation) on the top of your head when used for long periods.  I use aviation headsets when I fly and those are WAY better for long term wearing - but they are not priced at this level.",0
5.0,Good battery storage time,"August 26, 2017",Yes,"One of the things about wireless headphones that concerns me is how long the internal battery will last.  While it's easy to plug this into a USB and charge them, some of the time I don't want to have to remember to do that.  I have had these laying by my bed laptop for listening to audiobooks at night, for WELL OVER a week.  They are still charged up.  That's good enough for me.  The sound is excellent and the bluetooth connection works flawlessly.  I am happy with them.",0
5.0,So far they are great. As other people have stated,"May 1, 2018",Yes,"So far they are great.  As other people have stated, after a while they hurt your ears and head but maybe shouldn't have them on for so long AND they are under $40.  Let's see how long the sound and charge remain great...UPDATE: I can’t believe how great these are for the price!  Battery lasts a LONG time, sound is good.  Like many headphones, if you wear them too long, the pressure hurts.  On the flip side, I don’t want to take them off and that is why they hurt.",0
5.0,Very good,"November 25, 2017",Yes,"They're pretty good in general, but after wearing them for a while, the foam flattens, and your ears touch the hard surface inside, which can be painful. Maybe if the foam was thicker.....UPDATE: I raised one star to my review..It's true that it becomes a little bit uncomfortable after a while, but I do like it...UPDATE: I raised the rating to 5. For the price it turned out to be really good.",0
4.0,Great range and battery life,"March 29, 2018",Yes,"Great range and battery life. For people with big melons.... ""Depending on your head/ear size/shape, this headphones may be a little tight for someone which is designed to avoid sound leakage.In case of that and to get both audio and wearing comfort, please take off the headphone every 1-2 hrs to get your ears relax and protect them from lasting muggy environment in use.""",0
2.0,while these work fine with my phone,"August 29, 2017",Yes,"From what I can tell, while these work fine with my phone, but will not pair with either my Windows 7 laptop or Windows 10 desktop. I bought these as a wireless option for my computer, so while they are nice enough in sound quality &amp; comfort for the price, they do not at all serve the main function which I needed these for. Perhaps if they are meant only for mobile devices that they should be marketed more explicitly in this way?",1
5.0,Worth the money!,"June 7, 2018",Yes,"Good, clean sound. Battery life is incredible. Comparing to other headphones, these are pretty comfortable. Phone call quality is also quite good on both ends, which is something I was worried about...Ok, had to come back and add to the review. Now I know that headphones don't use up battery life fast, but these puppies are incredible. Used them for exactly a month almost every day without charging them.",0
5.0,"Easy to use. Bit of a sound delay, however.","September 30, 2017",Yes,"The headset talks to you to let you know what's going on. It'll say ""Pairing"", ""Phone 1 connected"", ""Your headset is disconnected"", ""Power off"", ""Power on"" ""Maximum volume"". The voice is female and sounds British. It's not unpleasant. There seems to be a bit of delay, I noticed this watching youtube videos. However I mainly use mine to listen to Sirius XM or music, so it's not an issue.",0
5.0,Comfort Fit and Great Sound,"April 16, 2018",Yes,"Received these headphones on time and as expected. Connecting instructions were clear and comprehensive. Once connected, sound of my music was clear and powerful. Sounds I wanted to drown out, ""gone!""..Didn't always need to hear about another's issues and problems. Let me workout or ride the bus in peace...Comfortable fit, easy to adjust and use.",0
2.0,Try looking elsewhere,"November 13, 2017",Yes,"Sound quality is decent for its price. The ear pads are comfortable, except they seem to fall on the lower portion of my ear instead of being centered. The worst part about this headphone is that it's too tight for my head. My old headphones fit perfectly when I first got them-- so I know it's not because I have a big head. The band on top is too hard which hurts, and the width of the headphone is too small. I did try adjusting the length but it doesn't really solve the issue when its tight width-wise. I tried wearing this for 30 minutes and immediately got a headache because of the tightness. When my friend tried it out they had the same issue. I'll be returning the product.",1
5.0,You can't beat the price.,"June 15, 2018",Yes,"The sound quality isn't the best in the world but you should know that going in. I bought this to be a cheap alternative to the higher end headphones. I was really surprised by the quality that I get from them. Also, no issues on phone calls. I work at home sometimes and use them for conference calls and no one complains about not being able to hear me. This was a great buy.",0
5.0,Love these!!,"November 1, 2018",Yes,"The battery charged up fast and it was easy to pair with the transmitter on my TV. I like to hear the full sound of my TV so I prefer using headphones. My old ones broke, these are WAY better than my last pair which broke inexplicably. These new ones are extremely better and more comfortable than my last pair",0
4.0,"Price versus value is good, meaning- is what you paid worth what you get","June 27, 2018",Yes,"Like how unit talks to you, ie.""You're headphones are now connected."" Quickest pairing and connecting I have experienced. Fits around, not just on ear, and quality of sound is pretty good-just not emphasizing bass like so many do today. Only negative so far: would like an audible beep each time volume is touched up or down because volume buttons are very close to main circle control button that you do not know if you have engaged volume or not.",0
5.0,I really like the headphones,"September 10, 2017",Yes,"I really like the headphones. I'll warn, they have practically no real bass at all, but they deliver exactly what I need, which wasn't listening to much music. I needed a cheap pair of wireless headphones to pair with a TV so I could watch without disturbing my sleeping wife. Good battery life.",1
4.0,Second set that I received works much better.,"March 29, 2018",Yes,"The first set that I received quit working in less than 3 months with very minimal use, but the company sent me another one and it appears to work properly. I will update this review in another 3 months. Audio on the first set that I received was not good, but this second one is much better, so I suspect that the first set was just faulty..Audio is clear on this second set, and sound quality is very good for the price point. Battery life seems to be good as well, as I haven't found where it loses charge yet.",0
4.0,and the Bluetooth works great - far better than any of my other Bluetooth ...,"February 12, 2018",Yes,"These headphones are very affordable, well-constructed, and the Bluetooth works great - far better than any of my other Bluetooth devises. The sound, however, is kind of muddy - like you're listening to something in a cave. It seems like the bass overwhelms the mid-range and high notes. That's not a deal breaker, but I'm glad I bought them peimarily for watching TV, not listening to music. Even so, the sound quality is okay if not great. I'll recommend them but with a few reservations, as noted.",0
5.0,Best Headphones on Amazon,"September 23, 2017",Yes,"This is the second set of headphones I have bought. The first was for myself and the second was a gift for a friend. After running through headphones after headphones and earbuds after earbuds I finally found exactly what I was looking for. I use these headphones for the gym, gaming, listening to music, and every day tasks. They are stylish, sturdy, and easy to find. I honestly can't say enough about them. Thank you for not pricing these out of my range. Superb product!!!",1
1.0,2 pair failed in less than 9 months. Each pair lasted less than 6 months.,"September 16, 2018",Yes,"Ordered first set for Christmas present. USB Charger port failed in May.  Ordered second pair in May, At the beginning of August the Right head phone quit working in Bluetooth mode. Headset worked fine with Audio cable. Makes know sense. Sept 16 Left head phone quit working with the Audio cable.  Mono Headphones don't cut it.",2
5.0,"great battery life, comfy","March 3, 2018",Yes,bought these for my husband. he's very happy with them. sound is great and they're comfy AND they look cool. so far he's only had to charge them once and keep using them day after day. he turns them off when he's not using them. i'm kinda jealous lol oh and I can hear him clearly when he uses these to talk to me. all around awesome product. no complaints. came quick too! thanks!,0
5.0,Got a used item instead of new/ UPDATED,"February 13, 2018",Yes,"UPDATE: changed my rating from 3 to 5! Best headphones I've had. Use it daily on workouts. Despite my initial review, it still works excellently and when I'm wrong, I say I'm wrong hence the update...Like the title said, the headphones came used from the obvious wear and tear. Even the packaging was jacked up. However, the headphones works fine. So a little Lysol, and I suppose it's fine. But to be clear, I did NOT order a used item and I'm disappointed. I guess i can return it and get a refund but i really need one for an upcoming trip.",0
5.0,good sound,"May 27, 2017",Yes,"Saves our marriage.  We had Bose headphones that plug into TV, new TV no plug in.  These have decent sound, he can adjust sound level, and I don't have to hear the TV..update:  bouth 4/17 now 2/20/18 and only working intermittantly, had bought square trade they have made it exceedingly difficult to use do not bother buying...5 28 18  They replaced the intermittantly working headphones of their own volition, I am surprised and grateful.  Thanks, Maxine",0
3.0,The sound quality....The reviews?,"March 24, 2018",Yes,"Got these yesterday and overall theyre okay. The Bluetooth is nice. The design is good. The sound quality...Not impressive, at all. Expected a bit more unmuffled sound,  but got muffled sound. It's a shame when the sound quality is better with 5&amp;below headphones. The setup is simple. Overall, okay headphones. Not worth the 36 I spent, more like 15-25... Not sure why the reviews rave these headphones..Did not test mic, will update when I do.",0
1.0,Arrived broken. Sound cuts in and out. Cheap ...,"November 15, 2017",Yes,Arrived broken.  Sound cuts in and out. Cheap.,3
1.0,Junk.,"November 25, 2018",Yes,"Problems right out of the box.. charged them up to begin with via a USB wall outlet (ie a wall receptacle that has a built in USB port). Even after 1 hour of charging and the red light going off, they didn’t work. Pairing via Bluetooth was a pain and they wouldn’t work with my laptop even with the cord supplied. Quality feels like cheap, junk. Definitely not happy, but you get what you pay for. Straight to the garbage..I won’t even waste the energy returning them.",0
5.0,Great low / no latency sound for video,"January 21, 2018",Yes,"These headphones are amazing! I went through several bluetooth headphones attempting to find a pair that worked well with my bluetooth transmitter and video. These were the first reasonably priced headphones that provided latency free (or at least unnoticeable latency) sound for my video...The sound quality is great! It provides decent bass without sounding hollow and crisp highs. The do cancel noise well and are very comfortable...I typically plug them back in for charging when I'm finished using them, so I don't know how long they really last. I've used them for up to three hours with no issues...The controls on the side of the headphones are very convenient to operate. The only annoyance at all is the flashing of the lights. When watching movies in low light, the LED flashing can be a bit distracting / annoying, especially for others in the room.",0
5.0,Nice Headphones!,"July 19, 2018",Yes,"I'm not a headphones expert but these are nice for the price. They connect to my TVs bluetooth automatically. On my phones bluetooth they also sound very good too. They sound very clear and plenty enough loud for me. They charge up pretty fast, and the charge last very long so far. I don't think you can beat these for the price!",0
2.0,Everyone can hear what you're listening to,"August 16, 2017",Yes,"I bought these to use at the office, but when I tested them out at home after I received them, they leak sound like crazy. My wife could hear every word from several feet away at a normal volume. They sounded good, but I don't want my whole office hearing what I'm listening to.",8
4.0,If you like Beats you will love Mpow,"August 9, 2018",Yes,Sound quality great. Very loud. Fold and collapse with carrying bag. 3.5 audio jack and cable. Bluetooth pairing. Call quality is very good had only one call but they could hear me walking but not traffic. These are virtually sound proof. Button power very similar to Beats to me that's a minus cause on Beats that breaks first. I say so far 4.5/5..Best Pro: Sound proof.Worst Con: power button will break( should have gotten the extended warranty).Value: Best value on the market right now even better than the Urbaner a couple years ago.,0
5.0,An awesome purchase!,"June 27, 2018",Yes,I love that I can connect the headphones either way. My favorite is wireless!! Very comfortable and the fit is amazing. I have a small head and without having to extend them at all they fit my head!! Sound quality is great. Easy sync up to my phone. Which you can sync up to two devices!  Kinda wish I bought these a long time ago. The price is awesome for these!,0
5.0,Excellent headset for the price!,"October 4, 2018",Yes,"works perfect and is very stylish, I use them as cheaper alternative to the more expensive ""gaming"" wireless headsets out there and works just fine. The only downside for me is that the bass doesn't have that oomph that a more expensive headset would have but again it does the trick for me, they're comfortable and the battery lasts a long time. Happy with my purchase.",1
4.0,I love the sound quality and all that,"October 20, 2018",Yes,"So here is my deal with these. I love the sound quality and all that. After a few weeks though the ear pieces move a lot more ..uh...wiggly I guess you would say. I use these for writing, so sometimes I wear them for hours. The head piece I have to adjust after awhile cause it begins to feel like pressure from the padding. These are still good for the price and I'm not regretting them at all!",0
3.0,Sound quality is a no no...,"January 27, 2018",Yes,"Very comfortable to wear; but the sound is not too good. I already lowered my expectation as these headphones are just about $40.00; and I knew they would be no way better than my $140 Sony bluetooth headphones. But still... the sound quality is just unacceptable. My $47 Hesh 2 wireless headphones has the same sound quality as Sony's. I can't believe so many people like these headphones for it's sound quality. Next time I will stick with the name brand that I know, or at least I need to hear the sound quality at a retail store before making the purchase. Once again, I learnt not to trust 100% other users' reviews!!",0
4.0,They also hold a charge and stay charged for a nice while - I would say a whole day or ...,"March 14, 2018",Yes,Very surprised at how well these turned out. They also hold a charge and stay charged for a nice while - I would say a whole day or more before I have to recharge them. Removed a star because they are not 100% noise cancelling and because the toggles on the side to turn on and off sometimes unpairs the phone from the device instead of turn off. Outside of that - I love these. I feel like another purchase is in the future.,0
5.0,Good value. Easy to set up,"July 14, 2018",Yes,Good value. Easy to set up. These are a bit bulky... meaning if you rest/lean you head back on a pillow/couch your side to side head movement is limited but these units are very comfortable (not too tight or lose). Good padding around the ears and top of head. I found the ability to fold up more useful than I thought. Charge lasts a long time and the distance I can walk away w/o disconnecting is plenty.,0
5.0,Would Recommend to anyone,"November 14, 2018",Yes,These headphones work perfectly. I use them at the gym and they are perfect. They fit great and stay put no matter what I am doing at the gym. They are very comfortable. The sound quality is great for the price.  The battery lasts longer than any other bluetooth headphones I have owned. Connects easily to phone. I highly recommend these headphones if you are looking for something that works great and is at a cheaper price point.,0
5.0,Awesome pair of headphones,"August 10, 2018",Yes,"This are comfortable and sound fantastic. For the price I paid, I am probably going to get a pair for each family member..I left the above review a week or so ago. I have since used the headphones a lot and I am even more pleased than before. I have yet to recharge the battery yet. its says its still 80% full when I look at in my blue tooth settings. If I could I would give them 6 Stars",0
5.0,Better than expected!,"April 16, 2018",Yes,"I wasn't sure what to expect out of these for the price, but I am pleasantly surprised!  Seem well made, and they are extremely comfortable over my ears!  They are probably not ""audiophile"" sound quality, but really good in my opinion.  I do use them while working out, so I am a bit concerned that my sweat will damage them at some point.  However, so far so good!  They also paired up very easy to my Iphone.",0
3.0,"If your a sound freak, don't waste your time. If you can live with a lack of sound quality. Then these are great.","March 16, 2018",Yes,"For the price. You cant go wrong. They are comfortable, they charge easily. The controls are easy also. The sound for me was beh. I was looking for something a little more. Sometimes you find a diamond in the ruff. I was hoping they were these, but they were not. If I wasn't such a sound freak, I probably would have kept em. For the budget minded. Cant go wrong. I returned them.",0
5.0,Great sound for a great price,"September 30, 2017",Yes,"Great sound for a great price. I have 6 kids and when I have these on and am listening to music at a normal (not high at all) level, I still don't hear the kids playing. They feel sturdy and should last for quite a while. I love that they're wireless or wired. I can listen to my stuff wirelessly but I can plug into the plane for in-air entertainment on 10-hour flights when I get bored of my own stuff. Definitely worth the money.",0
3.0,Update: FALLS APART IN 3 MONTHS,"June 28, 2018",Yes,"Update.Once I posted my original review which you can see below- the seller reached out to me and sent me a new pair of headphones. The seller was very courteous and responsive. The new pair is working, but the volume on this pair is very low, much lower than the first one, I struggle to hear when I'm using it for calls. However, I appreciate the effort the seller put in to send me a new pair of headphones...Original Review.This product was good at first.... then everything went down hill. Beginning at two months in the blue lining at the top of the headphones started lifting up. 3 months in the blue lining has completely peeled off exposing a white cushion- now only ONE side of the headphones work. Do yourself a favor and do not buy this product.",0
1.0,Stopped turning off!,"February 28, 2018",Yes,I’ve tried to enjoy these but they are so bulky! They won’t turn off anymore and I’ve owned for a little over a month!,2
5.0,I Really Like These,"January 3, 2018",Yes,"Normally I’m a higher end guy but decided to try these lower priced headphones. Have to say I’m overly happy with them. Easy to synch, comfortable, stay on during moderate exercise, sound great, great bluetooth distance, comes with a storage bag.  No complaints and the only thing that could be better would be a zipper case...but thats only $8 more. Great value and would recommend to all but the most descrinating audiofile.",0
3.0,Can’t wear them around people-But GREAT company,"March 5, 2018",Yes,"Good sound quality but those around you can hear EVERYTHING. I only use them at home when I’m alone..UPDATE: The company did send me a replacement pair, an upgrade that is much better and others cannot hear noise. The company was extremely nice in reaching out to me and offering a replacement to make sure I was satisfied. While this particular item didn't meet my requirements, I would not hesitate to order from the company again.",0
4.0,These are comfortable for a normal period of wearing,"July 26, 2017",Yes,"These are comfortable for a normal period of wearing, though wearing them for much longer than a couple of hours may become tiresome.  Not sure if that is a review of these in particular earphones, or of all bluetooth overear earphones.  These have a slight 'static' when they 'engage' before playing music.  It has a slight whine whenever anything is playing, it more noticeble(thought still just slightly) when listening to audiobooks.  It sounds like you are 10 walls away from an airplane engine, if this is any description that means something to anyone.  These are great as throw around headphones as they work as described and have a good battery, but if you are looking for bass or clarity, you will want to look elsewhere...Overall, I like them, but in a quiet room, I might reach for a different pair.",0
5.0,You'd be surprised!,"March 13, 2018",Yes,"These are actually amazing for the money. I listen to metal (old school to modern and everywhere in between), and these sound really good. I wouldn't pay a hefty price for them, but for less than $40, they're great. The battery actually lasts an extremely long time and they're really comfortable (fit snug around the ear) so I can wear them for a long time with no issues. Definitely recommend these.",0
5.0,Excellent for the price.,"October 16, 2017",Yes,"Got these for my teenage daughter when the Beats she got for Christmas died after one year. She loves them. They might not have the base that the higher end wireless headphones have, but the sound quality is good enough. I've caught her dancing around in her room thanks to no cords on more than one occasion. Makes me smile every time. Totally easy to connect to your Bluetooth and intuitive to use. Definitely worth the money.",0
5.0,Worth the money,"March 26, 2018",Yes,"I love them, I prefer to have music going when I'm working at the computer, but others don't exactly enjoy listening to what I list to, thus I put these on and work away.  Only problem is that I get carried away and start to sing....  I was worried about them being comfortable, which they are and they aren't sound proof, which is also good.  Worth the money.",0
5.0,"Great product, Get yourself a pair,","September 24, 2018",Yes,"These mpow bluetooth headphones connect and control wonderfully. They have never run completely low battery. The only qualm that I have, is that , when controlling their features with the buttons on the set, it is easy to press the wrong button,, bc there are no indicators (by touch)..I love these headphones. They are the only pair that --under $75--- are worth buying..It took 10 or more songs to break them in... some songs the bass currently sounds great on, and others, you are aware that they were budget headphones, but still sound great.",0
4.0,"Awesome choice for the price, can't go wrong","January 31, 2018",Yes,"For the price these cost, you can't go wrong!  They have solid sound, great bass and cut out surrounding noises very well.  The only thing they could improve is one of the joints where the headpiece joins the ears.  On the other hand for the price they are, you can probably just get a new pair!  The earpiece is definitely large enough to go over your ears and i love that it comes with a cable to use when no bluetooth is available.",0
4.0,excellent at this price point,"October 17, 2018",Yes,"bought these for my kid, so she'd stop borrowing my wife's more expensive headphones.  i must say the sound is pretty good. the fit and comfort are also good. would recommend. i like the fact that there is no active noise cancelling.  i don't have to yell the top of my lungs to get her attention when she has them on.",0
5.0,Won't Disturb Household,"August 30, 2018",Yes,There is another person in the house now with a tv. One agreement was that we each get headphones so as not to disturb the other with our different preferences for television shows. They work great and were easy to set up. They have never run out of battery charge in use. Can crank up the volume and not bother the other person. Very pleased.,0
4.0,... wish it had a battery life indicator and a better method to control volume,"February 16, 2018",Yes,"Works well but I wish it had a battery life indicator and a better method to control volume. The volume control has virtually no tactile reference so that it is difficult to know if you are pressing the correct area to raise or lower the volume. The volume could be a bit louder for me as I have diminished hearing. For a person with normal hearing, this headset should be fine.",0
3.0,Do not buy expecting to make use of the microphone,"September 7, 2017",Yes,"In terms of just being over ear headphones, these are really good quality (5-star). If your goal is to enjoy the quality of the headphones while also using the microphone, then they fall completely flat (1-star). The sound quality from any source while the mic is active reduces to a tinny phone quality. In this regard, as a headset, this is not the right product for gaming, taking phone calls, or video chatting. As a simple bluetooth pair of headphones for listening to music or TV, they are great value. As long as you are aware of this when you buy, then you won't find yourself disappointed.",1
5.0,Defective,"September 14, 2017",Yes,"I purchased this about a month ago and after a week or two the right side started to be weak in sound and eventually lead to no sound. Sometimes I can get the sound back by turning the Earpad around. This happened when I was still testing it around for sound and see how the mic performs, so I didn't even get a chance to properly use it before this happened. I was counting on this headset since it has so many good reviews and I may just have been unlucky and a got a faulty one. Otherwise, I do think its a good product!..Edit (09.30.17):.They sent me a new one and after a week or so testing, this one seems to work just fine. Great service and thanks again!",1
5.0,I'm now a believer in these reviews,"October 25, 2017",Yes,I read and how much they loved these headphones and I was definitely a skeptic but I purchased about three or four different headphones off here that were top rated and these blue all the other competition out of the water. I guess the only knock would be that there is one other one out there that has better battery life but for the price I mean what do you expect you can't win at everything with that price.,0
5.0,Great Sound!,"April 14, 2018",Yes,"Comfortable and the range on the bluetooth is fantastic.  Best thing to have when you want to listen to your own choice of music etc.  Easy controls on the head set so you don't have to be close to your source to turn down the sound or stop the track. I see presents in the future.  I haven't hooked it up to my phone but it's supposed to answer calls,",0
