Rating,Title,Date,Verified Purchase,Body,Helpful Votes
3.0,"Makes great smoothies, but there's leakage","November 22, 2018",No,"I got the blendtec on prime day and couldn't wait to make my first smoothie since that was the primary reason i shelled out for a great blender.  This blendtec comes with a built in counter  so I know I hit a 100 uses today, with almost half the count being due to taking advantage of the easy clean-up process. So, at about 55 smoothies in, I have to say the quality of the blend is pretty amazing; no grittiness in my smoothies from kale or any of the other power greens. At times i find pea size bits of fruit still left; however, i completely excuse this because i use hard frozen fruit to make my smoothies. I don't even mind too much that after a bit over 50 smoothies, the plastic jar seems to have developed a haze near the base; plastic always seems to do that...What I can't really excuse is the leakage. t started about 15 smoothies ago and, at first, i simply thought i must have spilled. But since i've been faced with a bit of green liquid at the bottom of my jar and around the motor after almost every use since, i can say with confidence that it leaks. I had the thought that maybe this was an inferior model specifically made for amazon, but even at the discounted price tag of  $200 (so really, it's suppose to be a $300 product), i feel like leakage shouldn't happen. I'll be contacting blentec immediately since this should still be covered by warranty and see what they say. Updates to come.",3
2.0,Update: I now own a Vitamix.,"February 8, 2014",No,"Update: Feb 2015:..I now own a Vitamix. I was in love with the Blendtec when I first got it. I even bought the twister jar. I felt like I could make everything with this blender, but after a while the seals on my jars started to leak and the motor started to slow down. I took it back to Costco and got a new one, and after a few months had the same problem...After taking it back to Costco a second time, I noticed that they changed the design and, at least in my opinion, the quality of the old Total Blender classic...Maybe I'm wrong about the quality of the new Blendtec, but I had to take it back a third time just a few weeks ago: the motor completely died on me. Wouldn't even turn on, and this after only 100 cycles of mostly smoothies and green drinks. I don't think I even made nut butter with the twister jar once on this new blender... So, after getting tired of having to return the Blendtec and deciding the new quality, at least seems, to have been lowered, I wentwith the Vitamix...I still love the Blendtec, so I hope that I just got 3 lemons and that the rest of you are still enjoying your blenders...Old review:..This is an awesome blender. Between this and the Vitamix, I chose the Blendtec because I didn't have to buy a separate jar for dry foods, though I am planning on buying a twister jar for nutbutters. Really, though, either one is great. I love the fact that I can put a whole orange, some almond milk, a brussel sprout, a handful of kale and spinach, some flax seed, and maybe some honey or half a banana, and get a drink that fills up me, gives me energy, and helps me lose weight...However, I don't recommend putting an entire lime in--peel those babies first. Today I blended kale, spinach, an orange, flax, protein powder, almond milk, water, yogurt, and a lime. The entire lime . . . not good. I guess you could say I'm still trying to figure out this whole foods thing.",4
5.0,amazing customer service,"January 2, 2015",No,"So I ordered a Blendtec as a New Years surprise gift for my wife. I thought I would go cheap and get the 4 sided jar instead of the wildside but after I placed my order and did some more research I changed my mind and gave them a call... Miss J was so nice and helpful, to make a long story short because of the 20$ amazon gift card I was getting through blendit.tv by using their portal they couldn't change the order without canceling it... so they decided to eat the difference and upgrade me for free... wow.. they even called me back to make sure everything was good. After dealing rude customer service people from third world nations on a regular basis, this was a nice change of pace.. and now the warranty is either 7 or 8 years depending on the model!",3
5.0,Great Customer Service When You Need it!,"April 18, 2016",No,"We bought a BlendTec from a ""box store"" 3 years ago. A few weeks ago the jar started to leak and the motor was making funny noises when running. I felt terrible that I had not registered for the warranty and was thinking we were stuck. We loved this blender and were using it almost every day for smoothies. I went on the BlendTec website and was afraid they would ask for proof of purchase. To my surprise, they asked only for the blender serial number and the jar number. I located both numbers quickly and submitted the form. Less than 24 hours later we received a response that a brand new jar had been ordered. We just received it in less than a week later since it is made in the USA. We are so happy that BlendTec honored its 8 year warranty so fast. FREE of ANY CHARGE. This company really exceeded my expectations for customer service. They provided some tips on handling the blender that we had overlooked: (1) Fill in the liquids first, then from softer to harder food types. (2)Do not store foods in the jar overnight. Do not wash in the washer (at least NOT dry HEATING). (3) If the blender has not been used for a while, manually turn the jar's metal shaft for 10 seconds to lubricate.",3
5.0,You will not find a better blender.,"October 18, 2013",No,"I had always heard talk about the Vitamix then I met a few people that had one and raved about it.  How it makes the best smoothies....blah blah blah.  I researched it and there are some cons that I didn't want with that one and the research led to me to it's rival: The Blendtec Total.  The Blendtec seemed to solve all the drawbacks to the Vitamix.  But it was pricey ($500) when I bought it but I did it...and I've never looked back. That was four years ago and I bought it specifically for smoothies.  There is nothing I can throw in this thing that it won't pulverize effortlessly.  But it does more than that...Pros:.Crushes ice.Makes the smoothest smoothies on the planet.Great butter maker.Powerful.Easy to clean, large Wild Side jar.Programmed settings..Cons: (yes is one).LOUD..This this is really loud. It doesn't bother me in the least because it's so powerful you're not blending or using it for more than 3 minutes total..If you're thinking about getting a high powered blender, forget the Vitamix and go with this one. You won't be sorry.",3
3.0,SO LOUD,"March 18, 2015",No,"We use our Blendtech on average once a day.  It does a great job making frozen fruit into smoothies, and you can even use things like blueberries that usually leave those little unappetizing skin bits - the blendtech blends everything nice and smooth.  It also seems to be holding up quite well to such frequent use, although we've only had it about 9 months so it's a little early to tell.  The big downside, and for me it is a really big one, is that the thing is horribly, conversation-stoppingly, hearing-damagingly LOUD.  You actually cannot have a conversation while the blendtech is going.  I personally can't do anything much while it is on because it drives me out of the kitchen.  I'm planning to buy those headsets the guys on the airport tarmac use, to protect all our hearing while the Blendtech is in use.  Or I'm thinking about building it its own shed in the back yard.  Anyway, the point is, great blender, but really, REALLY loud.",1
5.0,""" But 13 years later it's still working and it is hands down the best blender we've ever owned","July 6, 2016",No,"I bought a Blendtec Blender 13 years ago, and paid almost 300 bucks for it at Costco.  When I got home, I said to myself, ""What the heck were you thinking, spending that much money for a blender?""  But 13 years later it's still working and it is hands down the best blender we've ever owned.  It crushes and mixes and blends everything but rocks.  And it's sooo easy to clean.  You don't have to take the blades out ...there's not flimsy little rubber gasket to have to clean or remove ...it's great.  Buy one.",2
5.0,Love this blender!,"February 11, 2014",No,"This blender was referred to me at the time by a coworker and it definitely doesn't disappoint! To be honest I didn't do much of the Vitamix vs Blendtec research out there. However I did do more research on it after getting this blender. The appeal this blender has over the Vitamix to me, is the size and being able to keep it on the counter and under the cabinets where the Vitamix wouldn't fit and I also like having the presets that the Blendtec provides. My wife and I use this for everything! We love making hummus in this along with our own salsa. We've made countless smoothies and juices (although the juices are very pulpy if you like that sort of thing), soups, pancake and waffle batters, and baby food. I've even used it to make my own laundry soap. This blender has so many uses! It's got a ton of power and it's so easy to clean unlike most blenders. I like that the blades aren't sharp so I don't have to worry about cutting myself. And cleaning is as easy as putting a cup of water and a drop of dish soap and pulsing it. Cleans it very well! At the end of the day I could see myself using either the Blendtec or Vitamix as they are both high powered blenders. However with the features that I've included I'm very happy with this purchase!",2
1.0,UPDATE:  Jar Design Flaw? Rubber dust &amp; bits in smoothies?,"August 21, 2011",No,"Here's a video comparison review of the BlendTec vs models across 2 other price ranges from you tube:..watch?v=SYGwhX8JlzU..The BlendTec uses metal couplings for both the base and the jar. It uses a 2 blade design that's dull on one side and slightly sharp on the other. Its sharpness is somewhere between a paring knife and a butter knife. It uses a polycarbonate jar, the same jar used at Jamba Juice and Starbuck's. Starbuck's uses this same model. The jar and blade assembly is a sealed design that cannot be taken apart for cleaning. So, you just use warm water and a drop of dishwasher soap for cleaning...UPDATE:..I tried making peanut butter with my brand new BlendTec and everything was going great, so I thought.  When I finished blending the peanut, I opened the jar to scoop it out.  Then, I noticed black bits my nut butter.  I wondered if it was burnt peanuts because the process does get kind of hot.  After closer inspection, I realized that those black bits were pieces of the rubber o-ring!  I ended up having to throw away all the beautiful nut butter I'd just made. When I examined the jar, I could see the rubber o-ring under the blade, slipped up and out of position. This made me realize a MAJOR FLAW with the jar design. It has metal parts in frictional contact with rubber o-rings. When the blade spins lightning fast, this introduces the very real possibility of the metal creating microscopic rubber ""dust"" and/or bits from grinding of the metal axle of the blade with the black rubber o-rings that are supposed to keep the jar from leaking.",86
3.0,Good motor but should have plunger.,"September 7, 2018",No,"It is a solid blender, but if I had it to buy all over again, I would have got the Vitamix because of the plunger.  We bought a Nutribullet to make the smoothies. Because it is so efficient and you can drink out the cups, we only bring out the Blentech twice a month.  If you get this at the deal of the day price though, it is a better deal than vitamix if you can live without the plunger.  If you need an industrial strength blender, this seems good enough.  If you are getting just to make single smoothies, get a Nutribullet.",1
5.0,"Awesome blender, if a bit loud...","September 26, 2011",No,"To echo the other reviewers, this blender is a bit on the loud side... but thankfully it never goes for too long, so you can handle it.  It's absolutely amazing how well this blender works.  Seriously. I kid you not. Soup in 90 seconds. Ice cream in like 2 minutes. Unbelievable. Frozen adult beverages, smoothies, whole juices, dips, etc... If you can think it up, you can blend it up. I'm actually getting my servings of fruits and veggies in a day because I can blend it all up in the Blendtec in under a minute. Forget chopping. Even carrots and potatoes... Peel 'em, cut in half (or quarter) and toss them in with a little water/chicken/veggie broth... salt/pepper to taste, hit the soup button... zzzzzzziiiip... soup's on!!..It's crazy how well this machine works. AND let's not forget how easy to clean!! Holy cannoli. I used to spend like half an hour trying to clean out my sweet potato puree from my old blender. No more, my friends. Blend it up, dump it out, little soap, little water, pulse 3 times (or just rinse it out the old fashioned way) and done...The worst part is the sound. But that's what you get when you have a super huge 10 speed motor in your blender. I also understand now, why the Starbucks all had those plastic things around their blenders... wasn't to block mess, it was to block sound. But for healthier living, I can deal with a little loudness. I don't think I've ever been this much of a brand evangelist before, but I am for Blendtec. Love it.",5
5.0,customer service is amazing,"June 13, 2014",No,"The blender is fantastic, but what is even better is their customer service. The blender motor comes with a three year warranty and the blender jar with a seven year warranty, but the seal on the bottom of my blender jar started leaking after about 800 blends and one year into owning the blender. I almost didn't call customer service because I anticipated that they would try to blame the leak on me in some way. I started looking on Amazon and thought I would just buy a new jar --- but I decided to call Blendtec Customer Service before ordering. . .  just in case my jar was covered. The person at Blendtec was very friendly, immediately apologized for the problem and said ""we'll send you a new jar!"" . . .  that's it! No accusations, no nothing. I am still in shock.  it was so easy ---- that was the best customer service I have ever had... Blendtec really backs their product. I love the blender but I am even happier now!",2
5.0,The Terminator of blenders,"December 3, 2013",No,"If you find yourself considering the Blendtec here, you've probably already seen it in action (and were impressed) or already compared it to a Vitamix, or you might have been hooked on their Youtube series of ""Will it Blend"" (the answer is always yes)...Yes, it will in almost 99% of cases pulverize whatever you put in it. Blendtec blenders are like the Porsche 911 of blenderdom; refined from generation to generation and focussed on the same core tasks over and over. That refinement shows in all the details; the unit is very easy to clean with almost no crevices for food to get stuck in, the angular shape of the jars creates natural spouts while still sealing when in use, there are drain/air holes on the bottom of the jars, the jar connector is made from durable steel, superstrong blades that are dull and you won't cut yourself on them, etc. The list goes on and on. Everything is geared to make the blending experience pleasurable. This is what happens when a company obsesses over an appliance and is what ""justifies"" the ~10x cost vs. your garden variety wally mart special. It belongs at the top of the pyramid but if the cost is prohibitive, there are ninja models that supposedly come close in power but I'm not sure they would also have the same durability...Oh and of course the power! This thing literally sounds like a small motorcycle inside your kitchen, it's not for the faint of heart. While it claims to be able to replace a number of other appliances, some of those are a stretch in my opinion. We use ours to mainly make fresh almond milk, frozen fruit smoothies, and flour milling. After soaking almonds overnight, we can make fresh almond milk with pulp in less than two minutes, the pre-programmed buttons makes great smoothies, but we did have to buy the round jar to get optimal flour results...The main difference vs. a Vitamix appears to be the stamper on the Vitamix which can help improve blend results since you can manually correct mixing etc. The blendtec relies more on varying the speed of the blades to jolt and shock the contents into the right slurry movement to optimize the blend; this does require you stick pretty close to their recommended recipe and stacking of ingredients (ice first, etc.)...If you plan to blend often and expect your products to be top of class and last, this is one to consider.",0
5.0,"Awesome Blender: Power, Performance, and Durability.","January 28, 2008",No,"Bought mine over 18 months ago and waited before writing up a review.  In that period, I've used this blender daily, sometimes multiple times per day.  It has held up under this constant, heavy use -- no problems with parts or performance at all.  It performs as well today as when I bought it, unlike previous blenders I've owned that rely on sharpness of their blades...I got this blender to improve my diet by adding more whole fruit and vegetable smoothies.  This device supplements my juicing by allowing me to blend whole fruits and retain one of the most beneficial part of the fruit (the fiber)...This Blender is extremely powerful and does a great job creating consistent, smooth drinks from whole fruits.  Yes it's VERY loud, but when I got my blood pressure and cholesterol tests back and every time I weigh myself, I consider the roar of this machine music to my ears!..Despite what some reviewers claim, this blender does NOT need a tamper.  I've never felt the need for one, and as I mentioned I blend whole fruits and make thick shakes.  The Blendtec is designed to oscillate or pulse rather than maintain a constant speed as other blenders do.  This prevents a vacuum from being created and allows inputs to settle into the blade.  On occassion when I have been too lazy to cut my fruit into smaller pieces and found some chunks, a second cycle or use of the ""pulse"" function is all it took to make a perfect shake...As another reviewer mentioned, this blender is great for entertaining -- both as a functional appliance and as a conversation piece.",54
2.0,Count on replacing the jar once a year,"November 28, 2016",No,"Works great but the seal design on the jar continues to frustrate me to no end and at $100/jar is way overpriced. First you will notice a buildup inside the seal chamber, then the blade will start to wobble and finally pieces of the seal will start breaking off on the bottom...If you use it enough to get your money out of it count yourself in for replacing the jar at least once a year @ ~$100",3
1.0,"Wanted to love it.  After 3 failed units, no more.","January 5, 2017",No,"So... I want to love the Blendtec... I really do.  After doing tons of research, I chose it over everything else.  So decisively, in fact, that nothing else seems worth buying now...I bought my first Blendtec (one of the models with the touch-screen panel), brought it home, plugged it in, and ""ERR"" showed up on the screen.  Called customer service, they were closed.  Brought it back (had bought it at a local large electronics retail store), got a different one.  Got the second one home, plugged it in, and all of the ""buttons"" were lit up.  when I'd touch one, the light went out, but nothing happened.  I continued to touch each ""button"" until all the lights were off.  THEN THE MOTOR SUDDENLY STARTED UP!  Yanked the cord out of the wall...  Plugged it back in, repeated the exact same process, recorded it on my phone before returning it...Then, I bought this simpler model at a local club store, hoping I wouldn't have the same interface failures.  Worked awesome for the first 25 blends... Thought I had a winner!  Tonight, went to blend some frozen berries and milk.  Turned it on, a couple berries jumped, then nothing.  Thought it was jammed.  So, I stopped it, removed the jar, shook it up to move things around, put it back on the base, turned it back on... Nothing.  Finally gave up, dumped everything out, and noticed that the blade was turning independently of the drive shaft... they had become separated.  I wonder how many cell phones they blended with this thing before I got it.....I thought hard about exchanging it for yet another one... but I'm spending $300+ for a BLENDER!  I should not have had to replace it 3 times.  So, I no longer felt it wise to invest my hard-earned money on something that I can't trust.  I guess I may be going to the Vitamix next.",1
3.0,Blend Tec vs. Vita-Mix,"February 14, 2012",No,"I bought the Blend Tec based on the positive reviews, ratings in some magazines, and advertisements.  It is a good blender overall, and the preprogrammed settings are convenient; but it has one significant problem and a couple frustrations.  I most often used it to make smoothies.  I liked it until I used fresh fruit that had larger seeds like raspberries and, in particular, blackberries.  When I made a smoothie using fresh, whole blackberries and tried to drink it, the seeds were cracked but in large and sharp pieces that actually scratched my throat as I swallowed.  So I put the smoothie through a second cycle, and then even a third cycle, which made a slight but not that much of a difference.  On subsequent occasions I got the same results.  Frustrations: it is the LOUDEST blender out there; I didn't like the way the lid fit and was more difficult to get on and off than others; it's subjective, but I wasn't wild about the ""rocket ship"" styling.  It may be able to ""blend"" golf balls and broom handles like in the advertisements, but if it can't blend raspberries and blackberries smooth, it has a major problem.  And given its high price, this makes it even more of a problem..So, very disappointed, I decided to try and bought a Vita-Mix.  The Vita-Mix really makes smooth smoothies and pulverizes seeds including the dreaded fresh blackberry seeds; even the small seeds in strawberries are blended smooth.  It also is quieter, I think the lid is easier to put on and take off, and though not great I like the styling somewhat better.  Vita-Mix also has a new ""professional"" model now that has both some preprogrammed settings as well as the usual continuously variable control.  For those who have commented/complained about how tall it is, Vita-Mix also has a smaller 32 oz. container, which easily fits under my kitchen cabinets and which I use most of the time instead of the standard 68 oz. container.  Also, the Vita-Mix is consistently rated #1 in Consumer Reports tests.  Further, I have often seen Vita-Mix blenders on cooking shows on the Food Channel and used commercially in smoothie and ice cream shops; I've never seen a Blend Tec in either.  The Vita-Mix is not perfect, but at this time it is the best all around blender out there.",40
5.0,Little powerhouse,"October 29, 2018",No,"I've been wanting to buy this for a long time and it was well worth it. I did not want to buy a juicer and a blender and after much research I decided on this one. I use it to ""chop"" up celery and stain it through a nut milk bag to make celery juice and it handles smoothies great. *Note to other buyers, please read the instructions about how to layer things properly so it doesn't get stuck.",0
5.0,Wowee - Fabulous Blender,"July 6, 2009",No,"I did a ton of research and in the end I went by the recommendation from the Green Smoothie Girl . Ever been to Jamba Juice? See those blenders? This blender looks just like theirs - it is a workhorse...Clean up is really quick and easy. I read a lot of reviews and I am very happy with this blender...The one bit of advice I'd like to offer new juicing folks is know that some of the greens are packed full of GREEN/GRASS flavor. Be careful not to add too much green and not enough of another color (fruit/veggies) - one of my first Green Smoothy tests - I tasted ""GRASS"" for days after ....blech!",38
2.0,No good!,"February 24, 2014",No,"I have this blender for not even two years now. I wash it by hand and never use dish washer for cleaning the jar. This unit was working fine for the first year and after that the jar started leaking. I called the Blendtec and was able to get the new one with no problem. After two months the unit itself stop working. Just died one day. Maybe for occasional use this blender will work but I use it almost every day. I don't use it even with ice. So anyway it is not working now and when I called the company and explained the situation they offered me to get the new one for $185.00. They declined to cover the warranty because I took the unit outside of the USA. They said they believe the unit is not working because it got affected by using in it in the different country. Really??? 110 Watts in St. Maarten is different from the one in USA? Then why all my other things are working here with no malfunction? I am very disappointed with this blender and I don't believe it is worth so much money. In addition, it is very noisy machine. My mother and my sister are Vitamix owners and their units are more quiet then this. My suggestion is to give business to someone else because if you are planing to use Blendtec regularly it will break after a year or two. Also, if you are located outside of USA and have issues with the machine don't tell customer representative the truth about your location otherwise they will use it against you. Just lie and it will help you to save a lot of money and headache because my $400 are going straight to the garbage. I am not giving this unreliable company additional $185.",4
1.0,"Buyer Beware, Doesn't Last","March 27, 2014",No,"It was a good blender for a while, but broke in a year and a half and only about 100 cycles.  I waited in the waiting queue with their returns department for 15 minutes.  After I told the rep that my motor had been smoking and dripping oil, she insisted that the problem was the jar and not the motor, and that she could do nothing for me unless I was in front of the machine troubleshooting with her.  Their customer service hours are limited M-F until 530pm Mountain Time, so I'll have to take time from work to troubleshoot my $400 blender.  Awesome.",18
5.0,Excellent Results - great product,"May 19, 2012",No,"We bought a Breville BJE510XL Ikon 900-Watt Variable-Speed Juice Extractor some years ago and had been using it with good results. The Breville is still working great with no problems since we first bought it in 2009..However we hardly ever use the Breville now since bought the Blend-tech blender in 2010 and now blend fruit and veggies every morning for a healthy smoothie. I guess it's a philosophical thing, but it always seemed a pity to be dumping all the pulp out in the trash from the juicer and one couldn't help but wonder if we were losing some of the minerals or goodness...Last year we bought the wider Wild Side Jar (square design with the fifth side) from the Blend-tech website and that has improved the ease of blending even more...We are at blend count number 1061 - Not bad after approximately 2 years. That means we are doing an average of 1.5 blends per day...It's not often you can buy a gadget for the kitchen that gets such heavy usage...I bought this from COSTCO since they force BlenTec to give an extended warranty..What a great health giving buy...Try to buy this with the wider fifth side jar if you can...",1
2.0,I like the Vita-Mix better,"June 20, 2012",No,"I returned by Blendtec after 6 weeks of use for a Vita-Mix. The Blendtec just would not blend the frozen fruit to make my smoothies smooth. There would always be little round balls of icy fruit that would get stuck at the end of the straw. I was also not happy with the ""free spinning"" of the blade when there is too much frozen fruit and not enough liquid when making sorbet or ice cream. If I added more liquid it would blend, but then the frozen dessert would be too liquid-y. I've had the Vita-Mix for just a week, but I like the tamper which keeps the icy fruit moving when making a frozen dessert. The Blendtec also has a 1-quart jar, while the Vita-Mix has a 2-quart jar, and although it doesn't fit under the cabinet, there's nothing wrong with keeping the jar next to the base. Mine is used so often that it's more likely to be draining on the dish drainer. The larger jar means that liquid won't splash out of the top, which happened even when the lid was on the Blendtec. I haven't had the Vita-Mix long enough to find problems with it, but I already know that it's a better blender.",11
4.0,Great Blender - Questionable Caraffe,"October 10, 2013",No,"I did dozens of hours of Blender research three and a half years ago.  I wanted the best, and we deciding between Vitamix and Blendtec like most people who are probably reading this review.  Overall, I think I would probably go with the Blendtec again.  If you want to make nut butters I would suggest a Vitamix.  This machine cannot be used with a tamper, and without it, despite the advertisement you cannot get good nut butter...This thing makes great green smoothies, which was precisely why I wanted it.  I love the 1 touch user friendly approach.  I've rarely had an even partial frozen strawberry after 3 years of daily use.  I used it to grind flax seed before I make the smoothie and it does a fantastic job...The Carafe started giving me problems at about 2 years of use.  I started getting black oiling substances on the bottom half of the carafe where it meets the motor base.  It was strange because I would wash and completely dry the carafe after each use.  Right at 2 years, I was blending and all hell broke loose.  Black plastic seals from the bottom of the base broke free and there was smoothie everywhere.  Like an idiot, I waited until after the 3 year warranty because I thought it had 7 years.  They told me I was out of warranty but they were nice enough to send me a open box carafe that had never been used...I gave this blender 4 stars because I think the carafe design may need rethinking.  I know people who have had Vitamixes for 15 years with the same carafe, but I'm not sure if they used it the 500x + times that I did in 2 years.  Overall, I'm satisfied with the product and quality of motor design and overall fit and feel.  With a 7 year warranty that is now offered, you may go through a couple of carafes if you are a power user.  Or I may have just gotten a defective one.  Either way, Blendtec Customer service was nice and helped me out even though they didn't have to.  Good luck in your decision and happy blending!",5
2.0,Buy a cheaper blender and blend your remaining cash with it instead,"November 11, 2018",No,"I bought this elsewhere, but this is my go-to place to read reviews so here I am. I used this blender to make smoothies for a little over a week. I added my ingredients according to the proper stacking guidelines. This blender took a solid 10 minutes to make a smoothie. I tried pulsing to get it going, I tried to use just the smoothie setting, I tried manually adjusting speeds. It kept making air pockets and the blender essentially stopped blending every 3 seconds. I had to stand at the blender with it on the lowest speed and stir with the spatula to keep it from stopping. A blender of this price should be push button and come back to a perfect smoothie. My Vitamix ($30 more) is on the way.",2
5.0,Fantastic Power,"June 7, 2011",No,"We didn't know whether we wanted the Vitamix or the Blendtec, but after seeing the demo at Costco, we decided on Blendtec. I think it's expensive for a blender, but I had two that didn't really do a very good job. This makes great smoothies, dips and soups. I did an experiment with my cheap Hamilton Beach vs. the Blendtec. I put a 4-inch piece of celery and a cup of water in each blender and powered up. The Blendtec made celery water - there wasn't so much as a string in sight. No remnant of the celery - just green water. The Hamilton Beach whirled the celery minimally and left the celery almost totally intact...The seal does fit tightly, I have used my Blendtec almost 100 times and have NEVER had the lid come off; just press it down as designed...It's a cinch to clean and only three parts to wash: the seal, the plastic part that goes inside of it, and the carafe...Well worth the price. We paid about $425 at Costco, including tax. We also have a recipe book that came with it...If you make lots of smoothies, dips, soups and icy beverages - you will love this!",2
5.0,Blender for Life,"September 3, 2016",No,"I bought my blendtech from Costco about four years ago.  I have used it almost every day.  Over 1,000+ blends, smoothie and while juice settings among others. The seals and gaskets are in perfect working condition.  I've never had a single negative experience or issue with the blender.  I'm not certain about the other reviews that say the seals go in 2 years.  If you simply want to buy a blender for life, perhaps one you can pass down to your grandchildren, then I recommend the Blendtech.  All other debates and discussions are moot.  Only potential issue is sound, though that's an issue with any high power blender.  Still, that's only an issue for about 30 seconds.  No tamping, stirring, or worrying.  Just push the button (ice cream, smoothie, soup, juice, etc) come back in a minute, rinse out with warm water for about ten seconds, enjoy your meal.",1
5.0,Very happy so far,"August 27, 2017",No,"I love this thing. I can blend a container full of greens, carrots celery stalks apples at the same time with no problem if I first quarter the apple . It has a very powerful motor that growls not whines.  Fits under our kitchen cabinets which the other high end blender maker may not.",1
5.0,Happy I bought it! Blendtec definitely quieter than Ninja,"July 14, 2017",No,"After burning thru several regular blenders, i tried Ninja. First Ninja lasted 6 years, when it's bearings stripped, replaced it. One an a half years later, the options panel  malfuntioned. One of my sisters recommeded Blendtec before the second Ninja...wish I had listened. But all is well! I bought this one on Prime Day at a big discount. Made my first smoothie just like i always do. And I love the recipe book that came with it..I am very happy",0
5.0,Blendtec Customer Service,"March 3, 2016",No,"Unbelievable customer service! I'm beyond impressed by their timeliness for such a popular product. They hold customer service in high regard and it shows. The blender self lubricates if you use it regularly, however, I moved and didn't use my Blendtec for a month. I was unaware that you should self-spin the blade and add some cooking oil to make sure any sugar particles are removed before beginning a new cycle. Thus, my blender smoked upon its first use. I read about it on their website and added oil, cleaned the base and I thought I had fixed the problem. I let Blendtec know this and they STILL shipped be a new jar. I was amazed. I purchased my Blendtec a year ago from Costco and it's warranty is incredible. Thank you Blendtec customer service. You outdid yourselves! Plus, I LOVE my Blendtec. I researched and dreamed of having one for 8 years and I was always convinced that its blade was superior to Vitamix's and finally, impulsively gifted myself one. I'm so happy that I did!",2
5.0,Love the product but the warranty and service really makes it worth it.,"August 1, 2017",No,"Love the blender and have been using solidly for 3 years. Just experienced an issue where the blades were ""slipping"" (ie not chopping but just spinning) and called Blendtech. Gave them the serial # off the bottom, and in 3 minutes had a new jar coming my way. I had never sent in ""registration"" and i didn't have to jump thru hoops -they are sending a new one and after 3 years w/ zero maintenance this was the first issue. These things are built like tanks and even tanks need occasional maint. And repair:).  More important since everything fails, the service to keep me happy and blending was stellar and that's well worth the cost!.",1
5.0,"Spend now, save in the long run","July 26, 2018",No,"Great blender. I’ve always wanted a Blendtec but never wanted to spend the money. We bought Ninja’s instead. In our experience Ninjas don’t last that long and are crazy loud. This blendtec has a great warranty and is MUCH quieter than our Ninja. The blending is as good as you would hope. I would recommend you spend the extra money now on a Blendtec, and you’ll probably save money in the long run and have a better blender while doing it.",0
1.0,Gasket Strips Out,"May 4, 2015",No,"I posted a glowing review on this product when I first purchased it last summer.  Now, there are so many reviews, I can't find mine.  But I have to agree with the other reviewer who said Don't believe anyone who hasn't used this item for a while.  I recommend people read the critical reviews before they buy this, as there has been a legitimate design flaw mentioned, and sources given to prove it.  Do some research before you buy.  My jar gasket stripped out after less than a year, and it smelled like rubber burning all the way.  Like others, I also wonder if rubber got in my smoothie.  If you look in the question section, you will see that one buyer says his daughter is allergic to rubber and had a serious reaction when she drank a smoothie from the jar.  Anyway, mine now leaks profusely and is unusable for liquids.  Maybe I can use it to grind oatmeal or something... but I worry about the rubber issue.  I called Blendtec customer service twice and have been on hold, cumulatively, for over an hour, and still could not get through. The first time I called, I had to hang up after 40 minutes because I had to pick my kid up from school.  The second time I held for an hour until their office closed. I wish I had not bought this blender.  Sigh.",7
5.0,Very Pleased,"September 8, 2012",No,"Our family has been KitchenAid purchaser of blenders for years. Their blenders have always broken down and we always purchased more of the same. We decided to upgrade, and my wife absolutely loves the Blendtec HP3A. Compared Vitamax, Omega, and Blendtec. All said, selected Blendtec. She sets the blender to the settings she wants, walks away, and the results are as if she purchased a product / drink from a retail store. She is tough to please, and she can't say enough about the product. Should have purchased years ago. We've owned the product for 2 weeks and hope we'll have the same results for years.  Comes with a great warranty, but hope I'll never have to use. Just read the instructions and play around with the buttons and you'll see all the flexibility. This is more than a turn off and on product, but can be that product too. Commercial grade, you can tell by the manufacturing design. hope this review helps you decide what product to buy.",1
5.0,Great product,"February 23, 2013",Yes,"I thought the Blendtec was amazing, howerver all of the resipeses were too high in sugar grams for my dibetic condition, so i sent it back.",1
5.0,Wins over Vitamix,"May 27, 2011",No,"I bought a vitamix six months ago at Costco and will be returning it, after using the Blendtec I definitely like it better..When I saw the Blentec demo the fruit and veggies were cut small, so I was unsure if it could handle the big stuff. So I ran it through the paces of recipes I was making in my Vitamix...I tested it with making Bran muffins (using that twig type cereal that needed to be crushed), Green smoothie (banana, Orange.. peeled with pith intact and quartered, whole granny smith apple quartered, 2 cups spinach and about 2 cups ice...hit the juice button, 50 seconds to amazing), Peanut butter (their directions aren't the best, but it worked, equal to vitamix ) and VitaMix recipe Tortilla Soup (Whole tomatoes, whole carrot in it)using soup button...- it was faster than the vitamix.  Faster...hot soup made with warm water in 90 seconds instead of 5-6 minutes....Green Smoothie in 50 seconds rather than 3-4 minutes..- easier to get thick food out of bottom because of blade, and easier to get everything out of container because of smooth sides..- Don't have to worry about sharp blade when cleaning or trying to scrape stuff out of the bottom..- smaller, not so huge on my limited counter space...I did buy the larger container as well..These were enough positives for me to switch...update 7/5/13: Well I've had the Blendtec for several years now, use it all the time. Found out I really enjoy making bread dough in it... fast. Have no problems with leaking seals etc. Still highly recommend.",6
