Rating,Title,Date,Verified Purchase,Body,Helpful Votes
4.0,Good read.,"November 28, 2018",Yes,"The soldiers march was emotional and intriguing..Added some grit to the base of the book, which hooks you fast!",0
4.0,Page turning story,"November 26, 2018",Yes,"Did not like the way it ended, but was a good story.",0
5.0,Best JG in years!,"November 28, 2018",Yes,Best novel John Grisham has written in years. Gripping until the very end. Probably one of the top novels by him.,0
2.0,Don't waste your time,"November 23, 2018",Yes,I have always been a huge John Grisham fan but this book was without a doubt one of the worst books I have ever read. A total waste of money.,0
5.0,He’s back!,"November 25, 2018",Yes,His best novel yet!,0
5.0,One of his best....,"November 9, 2018",Yes,"Although I was notions of the ending, this book held my attention throughout every twist and turn.  A good read.",0
5.0,Best book ever,"October 30, 2018",Yes,"I could not put this book down.  I have it on audio, and my husband listened with me.  He too couldn't stop listening.  I hope they make this into a movie.",1
1.0,Waste,"November 23, 2018",Yes,Definitely not Grisham caliber. The war chapters seems to be disconnected. It just does not become integral part of the story. Plot is weak.,0
3.0,Just ok,"November 18, 2018",Yes,Not as good as what I'm use to from this author.,0
5.0,The Reckoning - About Time,"November 6, 2018",Yes,"Best Grisham in 10 years.You won't be disappointed...Engaging, compelling and will definitely hold your attention.  Don't miss this one.",0
5.0,Would make a Great Movie!,"November 26, 2018",Yes,"I wasn't sure where Grisham was going in part 1, but by part 3 I couldn't put the book down! Very a suspenseful page turner!",0
5.0,Page turner for sure...,"November 16, 2018",Yes,Surprising ending.,0
4.0,A different kind of Grisham,"November 24, 2018",Yes,"Nicely written but different in style from previous Grisham work. Not as fast paced, more descriptive. Some of the scenes are repetitive.",0
1.0,Do not recommend.,"November 5, 2018",Yes,It was so depressing.  Especially the war and how the soldiers were treated.  Hated the ending.,2
5.0,just when you think you have it figured out - you don't,"November 5, 2018",Yes,"never really knew why ""what happened"" happened til the end and the way it was written you kept hoping that what happened to pete ""wouldn't happen"" - very well written",0
4.0,Not the ending I expected you always keep me in suspense but this one is 😢the kids didn't have to suffer like that  ....how about your next novel a little more upbeat so much sadness in the word today I go to your books to get away...I have read everything you have written give us something a little more upbeat ...........😢,"December 6, 2018",Yes,Need something a little more upbeat for the sad times we live in...I have read all your books...please make your next novel  something we can escape to,0
5.0,Reckoning review,"November 1, 2018",Yes,"Grisham's best yet! Couldn't put it down...I was captivated, making the wrong assumptions all the while and shocked at the end...",0
3.0,Battan March,"November 9, 2018",Yes,Not up to his usual standards.  Too much time to create words during the Battan eras.,0
5.0,Poir Pete Banning,"November 16, 2018",Yes,I have read every Book John Grisham has written and this may be the best yet!!,0
5.0,Great read!,"November 27, 2018",Yes,"Well written.  Mystery, romance, history, law, ALL in one novel.",0
5.0,Thoroughly enjoyed this,"November 11, 2018",Yes,"Was not what I was expected, but found I couldn’t put it down. He has such a way of telling a story that you find it interesting from need to end.",0
3.0,Part 2 is a great story on its own,"November 28, 2018",Yes,The best and most engaging part of the book was the story about the main character's time as a POW during WWII.  The rest was so-so,0
1.0,Hugely disappointing,"November 29, 2018",Yes,I have read a great number of John Grisham novels. This was the first one I couldn't wait to finish because it was so tedious and poorly written.,0
5.0,Great read,"November 4, 2018",Yes,"As always, a great read, cover to cover.  Grisham's brand of story telling is..The South  of old.  Can't wait for his next book.",0
2.0,Not the best this time,"November 19, 2018",Yes,Disappointing. Not a typical  Grisham that we have come to expect. The story droned on and  didn't  have enough  content to make it interesting.,0
5.0,Great new addition for Grisham,"November 17, 2018",Yes,Fabulous book. Very moving. Tragic but inspiring at the same time,0
5.0,Great story flow.,"November 26, 2018",Yes,One of the best.,0
4.0,John Grisham is a writer worth reading.,"November 26, 2018",Yes,"This is not a product, it's a novel written for entertainment.",0
1.0,Awful,"November 11, 2018",Yes,I've read and enjoyed all is Grisham's novels: until this one. Terrible events with NO redemptive values. What was he thinking?,1
5.0,The reckoning by John Horsham,"December 1, 2018",Yes,Very disappointed with this bo.ok and I have enjoyed other books by this author...Did not like it..Did . Not like it,0
5.0,Secrets.,"November 20, 2018",Yes,Great book. I couldn’t put it down.,0
3.0,Not Grisham’s best book,"November 15, 2018",Yes,Story takes a long time to develop and ending has a small twist but very predictable. Not one of his best books.,0
3.0,Very disapointing book!,"November 27, 2018",Yes,"Probably some historical fact, but pages of gruesome details that were just not enjoyable to read.",0
5.0,Great book.,"November 2, 2018",Yes,I would recommend this book. It is interesting but also very sad. I thoroughly enjoyed reading this book. Great reading.,0
3.0,Not his best,"November 14, 2018",Yes,"The writing is  good and the  characters are interesting and well-developed, but the story dragged and was not very compelling",0
5.0,John Grisham at his finest!,"November 14, 2018",Yes,John Grisham is a masterful story teller. Once I begin one of his books I can't stop until I have read the last page!,0
2.0,Grisham's worst book,"November 9, 2018",Yes,About 20% dedicated to developing the plot and telling the story - the rest fill-in.,0
5.0,Grisham expands his perspective.,"November 28, 2018",Yes,Very strong statement against capital punishment.  Thanks.,0
5.0,A great Book,"November 15, 2018",Yes,Read an average of one book a week and this one was great.,0
5.0,Tragic Story,"November 28, 2018",Yes,The usual awesome storytelling by John Grisham..Such a sad story though.  A Tragedy that Shakespeare would be proud of!,0
3.0,Slow To Develop,"November 19, 2018",Yes,Not up to his usual level of story telling.  Very depressing from start to finish.  I would rate this book in his bottom 25%.,0
5.0,Very interesting informative,"November 5, 2018",Yes,The history research was so very good enjoyed Grisham at his best!,0
2.0,The Reckoning,"November 18, 2018",Yes,Generally enjoy reading Grisham. This was too long getting to a predictable end. Character development was slow tedious and incomplete.,0
5.0,Couldn't put it down,"November 17, 2018",Yes,"Read it in a couple of days, a very good read",0
5.0,Great read,"November 20, 2018",Yes,"Great story, not the usual lawyerly tale from Grisham but very much enjoyed it",0
5.0,Best book,"November 5, 2018",Yes,This may be the best one yet. Enjoyed it thoroughly.,0
5.0,you would never figure it out,"November 27, 2018",Yes,"Confusing, exciting, maddening at times. Best book I have read in a long time",0
5.0,The Reckoning,"November 27, 2018",Yes,Have not read yet; but ANYTHING by Grisham is good!!!,0
4.0,Great storyline - enjoyed this novel to the end,"November 25, 2018",Yes,Intriguing story ....and a sad story ....children suffering for the sins of their parents and also the horrors of war.,0
5.0,One of the best,"October 27, 2018",Yes,"I have read all of his books and this was his best, I think. I could not put it down.",0
1.0,Too long on war details,"November 18, 2018",Yes,Too long on war details and too long of history to stay engaged.  I'm disappointed in this novel and hope it doesn't become a movie,0
4.0,Another Grisham page turner...,"November 19, 2018",Yes,"I've read them all, and this is a good one! Looking forward to the next one. Keep them coming please!",0
1.0,Dissapointing.,"November 27, 2018",Yes,Casual racism.  Squib of an ending.,0
5.0,Must Read,"November 9, 2018",Yes,Excellent book from the first page!  I could not put down.  You won’t be disappointed!,0
3.0,Still good writing,"November 27, 2018",Yes,Way to long on the military angle.,0
5.0,Great Reading!,"November 17, 2018",Yes,"Loved this book.  Grisham never disappoints,",0
5.0,Very well written,"November 15, 2018",Yes,Enjoyed this book very much. The story about the death March was written so well you felt like you were there.,0
4.0,"Better than Last book, but not a good as earlier books","November 12, 2018",Yes,Story was in several pieces.Outcome was provided early. This book was clearly not intended for many audiences.,0
5.0,Don't believe the bad/average reviews,"November 11, 2018",Yes,"This was a great story, keeps you engaged and a surprise ending.  Nice little yarn by Grisham. Loved it!  You will too.",0
5.0,So good!!!,"November 13, 2018",Yes,Leaves you guessing right up until the end. I could not put it down. Do yourself a favor and read it!,0
2.0,Not his best work...,"November 16, 2018",Yes,Very predictable ending. Definitely different for Grisham. First of his that I haven’t enjoyed.,0
5.0,Another great read,"November 15, 2018",Yes,It took untill the end to understand  The part about his ordeal in the army were shocking and sad to say the least,0
4.0,Good,"October 27, 2018",Yes,The ending left me wanting.,0
4.0,Good but not one of Grisham's best.,"November 26, 2018",Yes,A lot of detail that didn't add to the story for liking.,0
5.0,An excellent read I enjoyed the book very much!,"November 10, 2018",Yes,I enjoyed this book very much from the beginning to the end. I really liked5 the ending.looking forward to his next book,0
2.0,BAD BOOK,"December 6, 2018",Yes,VERY TEDIUS READING AND BAD PLOT. EXPECTED BETTER FROM GRISHAM.,0
4.0,Predictable,"November 5, 2018",Yes,Liked the section on the Bataan death March.  Predictable,0
5.0,Grisham does it again.,"November 28, 2018",Yes,Can't put it down.  America's best story teller does it again.,0
3.0,Not John Grisham’s best work.,"November 30, 2018",Yes,The book was ok.  Seemed like a lot of racial content that felt like piling on and had no relevance to the story line.,0
5.0,book,"November 27, 2018",Yes,good author,0
5.0,Compelling read,"November 5, 2018",Yes,I couldn't put this book down.  Grisham is one of the best authors on the planet!,0
2.0,Does not hold your interest,"November 21, 2018",Yes,Only Grisham book that I lost interest in about half way through...really drags out one part of the story,0
5.0,One of best from John Grisham in recent years!,"November 25, 2018",Yes,Loved it!,0
5.0,A winner!,"November 4, 2018",Yes,First time since the first 2 Grisham books that I had not figured out the ending after just a few chapters.,0
3.0,Not clasic Grisham,"November 17, 2018",Yes,I was looking for a classic Grisham read and did not get it. The historical detail was ok but detracted from the read.,0
1.0,Not the Grisham we know and love.,"November 18, 2018",Yes,"Boring, too much about already known facts. Fast forwarded until I just quit reading.",0
5.0,Couldn’t put it down,"November 5, 2018",Yes,Great as usual,0
5.0,Loved it!,"November 10, 2018",Yes,"Even though it is not a typical John Grisham novel, he still deliverd a page turner. I loved it! Definitely recommend.",0
2.0,"John Chrisham was an automatic buy, not any more.","November 18, 2018",Yes,"Easy reading, frustrating since story difficult to believe.",0
3.0,Disappointing,"November 19, 2018",Yes,This is like his last two novels which have been very disappointing.,1
5.0,Another great story,"November 22, 2018",Yes,As with his past books a great story by John Grisham. A true page turner with an interesting twist at the end,0
5.0,Great as usual for Mr. Horsham.  I've read them all  Can't wait for next one,"November 7, 2018",Yes,"I don't want the community..Great, as usual for Mr Grisham. I' be read them all, can't wait for next one.",0
5.0,Very Good Read,"November 13, 2018",Yes,I loved it. It was detailed but suspenseful. I do t think I would have ever guessed that ending. Good Job John G.,0
1.0,passed off,"November 25, 2018",Yes,I ordered this on my kindle only download 75 percent,0
2.0,Forget About It,"November 11, 2018",Yes,I disliked the Bataan March . Could have been shortened. Ending was a complete let down. A bore and a snore.,0
3.0,So so.,"November 29, 2018",Yes,I had to read it through to know what happened but it was a bit painful. Not his best effort.,0
3.0,The ending felt like he got tired of the book and just wanted it over.,"November 15, 2018",Yes,Interesting story,0
5.0,Very good as always from this author.,"November 6, 2018",Yes,Really good read!,0
5.0,The Reckoning,"November 16, 2018",Yes,Probably one of John Grisham’s best!,0
4.0,Grishsm tries needs discipline.,"November 8, 2018",Yes,"Book a little long Could cut 150 pages and not miss them,  Not grishsm best.",0
2.0,Disappointed,"November 26, 2018",Yes,The story drags on and on!  Worst Grisham novel I have ever dead.......sorry I spent so much time in it!,0
5.0,One of his better efforts,"December 1, 2018",Yes,Good read. I am happy to see that his telling of a story  is back. Nice twist at the end.,0
5.0,Nothing,"November 15, 2018",Yes,It head a very different and had a surprising ending.  I enjoyed the book.,0
3.0,Not his usual caliber of work.,"November 12, 2018",Yes,Kind of boring and somewhat redundant.,0
5.0,John Grisham,"November 20, 2018",Yes,I enjoyed it very much.,0
4.0,Amazing story,"October 28, 2018",Yes,Great book and it was worth the wait. I love every thing Grisham has written and the stories just get better.,0
3.0,Above,"December 6, 2018",Yes,I didn’t like the ending at all,0
5.0,great ending,"November 15, 2018",Yes,Great story very complex plot,0
2.0,"Don't waste your time, don't read the Reckoning","December 6, 2018",Yes,A story line that wanders and an ending that doesn't provide closure.,0
2.0,Verbose,"November 24, 2018",Yes,"Too long, too wordy. His last 3 books do not measure up to all of his early books. Save your money.",0
1.0,Terrible book,"November 21, 2018",Yes,"Drawn out, definitely the worst book ever written by John Grisham. Wish I hadn't wasted my money or time on it",0
5.0,It was a tragic stoy,"November 18, 2018",Yes,"Great book from start to finish..Narration was excellent....John Smith, Switzerland",0
5.0,Read a book today.,"November 28, 2018",Yes,Excellent book.  But then they all are.,0
2.0,Don't bother,"November 9, 2018",Yes,SIMPLY NOT UP TO HIS Quality.,0
5.0,Lots of twists and turns!,"November 17, 2018",Yes,Great book!!,0
5.0,John Grisham's usual excellent story telling,"December 1, 2018",Yes,I have read every book written by John Grisham  Love Love Love his writing,0
5.0,good,"November 20, 2018",Yes,"Very Good Book, really enjoyed it",0
4.0,Great book!,"November 6, 2018",Yes,Very good reading material. Read the book in 2 days.,0
5.0,John Grisham at his best,"November 12, 2018",Yes,"Reminds me of his first book, A Time To Kill, which I still think is his best.",0
5.0,Grisham is back!,"November 19, 2018",Yes,The best book since The Firm.  I have recommended this book to all the readers I know.,0
5.0,Gripping story!!,"November 27, 2018",Yes,Best book written by Grisham in a long time!,0
5.0,Fast read,"November 13, 2018",Yes,Good story,0
3.0,Too much lawyer stuff.,"November 20, 2018",Yes,Not the usual John Grisham.,0
5.0,Another great read by a fabulous author.,"November 26, 2018",Yes,"I loved this book, couldn't put it down.",0
1.0,too complicated,"November 29, 2018",Yes,hard to follow,0
3.0,John Grisham has become lazy.,"November 24, 2018",Yes,"Hard to get into, extremely slow with an unsatisfying and unnecessary plot twist.",0
4.0,Best book by Grisham in years,"November 19, 2018",Yes,Fine read.. suspense and well written,0
3.0,Not his best,"November 6, 2018",Yes,"Disliked all the military content, over done. Not one of Grisham’s better novels.",0
2.0,No headline.,"November 9, 2018",Yes,To much time on Japanese culture,0
3.0,??,"November 19, 2018",Yes,the middle of the book was better than the beginning or the end,0
2.0,Pass,"November 30, 2018",Yes,Not one of his best,0
5.0,Great Read!!!,"November 15, 2018",Yes,I'm a huge Grisham fan and this is by far the best in the past 10 years.,0
1.0,RAMBLES,"November 9, 2018",Yes,NOT UP STANDARDS OF PREVIOUS BOOKS!,0
5.0,If you’re a Grissom ...,"December 1, 2018",Yes,Classic Grissom. Page turner to the end.,0
5.0,Captivating read.,"November 16, 2018",Yes,Good read.  Good author always.,0
5.0,Captivating!,"November 11, 2018",Yes,Captivating!,0
5.0,History and Suspense!,"November 27, 2018",Yes,The suspense of why the minister was killed.,0
5.0,A real surprise ending,"November 21, 2018",Yes,Another great novel by a great author.,0
1.0,Not worth buying,"November 5, 2018",Yes,Terrible. Grisham has gotten lazy.,2
3.0,That's How it Ends??,"November 14, 2018",Yes,"so much potential, but such a disappointing end",1
1.0,There is no sustained plot!,"November 24, 2018",Yes,Terrible. A real potboiler. Not worth your time..,0
5.0,Fiction that references history.,"November 26, 2018",Yes,"Love Grisham’s  books, always a page turner...",0
3.0,Predictable.,"November 15, 2018",Yes,Not one of his best. I found it predictable.,0
5.0,Sad Family History Comes to Light,"November 5, 2018",Yes,Surprise ending!,0
5.0,Liked the book,"November 30, 2018",Yes,Liked the book,0
5.0,Love it,"October 26, 2018",Yes,Love Mr. Grisham's books.  Thank you,0
5.0,Another classic,"November 28, 2018",Yes,Excellent read. Another Grisham classic.,0
1.0,Loved it.,"November 27, 2018",Yes,Read it for my own personal enjoyment.,0
5.0,"Great read, edge of the seat the whole way through!!","November 17, 2018",Yes,A must read!!,0
4.0,Great story.,"November 19, 2018",Yes,Wow! What an ending.,0
3.0,See above,"November 7, 2018",Yes,Just average read for Grissom,0
5.0,John Grisham is a marvelous story teller,"November 27, 2018",Yes,Awesome awesome book,0
5.0,Great book,"November 19, 2018",Yes,Pleasure Reading,0
2.0,Not very good,"November 8, 2018",Yes,Weak for Grisham,0
5.0,Books from John Grisham,"November 28, 2018",Yes,Best author ever,0
5.0,Great Book,"November 5, 2018",Yes,Very enjoyable,0
5.0,His endings,"November 15, 2018",Yes,Love everything he writes!,0
5.0,Thrilling ending,"November 29, 2018",Yes,Great story,0
5.0,"Good book which I enjoyed very much as I do all of Grisham’s novels, wish I had his talent","November 28, 2018",Yes,,0
4.0,Very long section on the war,"October 25, 2018",Yes,"Author sure did not like McArthur, but the war section did not add much to the story.  Not his best",3
1.0,Never received it!,"October 26, 2018",Yes,I  can't rate it because I could not download it to my Kindle.  I called customer service and they were of no help.,0
4.0,Great writing but a depressing book overall,"October 23, 2018",No,"I have read pretty much everything that John Grisham has written, and I have to say this was probably the most depressing novel yet.  You have to feel incredibly sad for Pete who goes off to war and goes through hell only to return to the mess he finds back home...Overall a well written novel that I would recommend with 4 stars, but it is a bit wordy at times.  But still a decent - albeit depressing read.",15
5.0,Can't put this book down,"October 29, 2018",Yes,"A view  of family, war and survival.",0
2.0,terrible story so depressing,"October 24, 2018",No,I gave this two stars only because you can't fault Grisham for his writing he is easy to read even when the book is bad. Sometimes I feel guilty when I return a book for a refund but not in this case it was easy.  If I want a history lesson then I will buy a history book. Even though I do like history I do not need a 100 pages in a fictional book to tell me this kind of history. Then to top it off we end up making the ending a lesson of history of another kind that is even more depressing. I don't have to have ever book have a happy ending but at least leave some of the ending what the reader hopes will happen for the people left behind.,17
1.0,Zzzzxxxx,"October 27, 2018",No,Skipped most of the middle as it went on and on.No surprise at the end.Not classic Grisham.Sigh,14
5.0,Riviting story,"October 27, 2018",No,"I'm not sure what to make of the mixed reviews about this novel. I guess we all have our own tastes and opinions. Personally, I have read all of Mr. Grisham's novels and many hundreds of others. This one, ""The Reckoning"" really touched my heart. The description of the Bataan death march was utterly jaw-dropping. I also disagree with those who have alleged little character development in The Reckoning. On the contrary, I was captivated by all of the characters and the complex relationship between most of them. This effort marks a significant departure for Mr. Grisham from his usual genre, and perhaps that is why some readers are unhappy. I, on the other hand, think it is his best work ever! Keep it up, sir.",8
2.0,"Grisham needs to stick to lawyer stories, not war stories","October 24, 2018",No,"Though Grisham is as good of a writer as ever, The Reckoning has a sub-par story line.  Yes, the book starts out quickly and Part 1 (20 chapters) is a compelling read.  But Part 2 (15 chapters) is boring and trite.  Grisham tries to be a grotesque war writer.  This is the first time I have skipped LARGE portions of Grisham's text.  He apparently does not like General MacArthur or the Japanese.  This is the worst story line I have read by one of America's greatest story tellers.  If you are a Grisham fan, read the book - but prepare to be disappointed.",8
1.0,Typical Grisham rehash,"October 23, 2018",Yes,"A typical John Grisham rehash.  WAY too wordy, depressing and NOT a good read",15
2.0,"Not Southern Gothic, just gruesome","October 23, 2018",No,"Author John Grisham never fails to tell a story well, but in this instance, I question whether the story needed to be told at all.  In a departure from his typical legal thriller, Grisham tells the story of Pete Banning, favorite son of Clanton Mississippi and a surviving WWII POW veteran.  After being declared dead, yet somehow miraculously surviving the horrors of the Bataan death march and POW Camp O'Donnell, Pete Banning returns home for a joyous reunion with his family. But shortly thereafter, something goes horribly wrong: his wife ends up in a mental institution and Pete is charged and convicted with the cold-blooded murder of his pastor, Reverend Dexter Bell. In the drawn-out legal battle that ensues, Pete's only statement to the sheriff, to his lawyers, to the judge, to the jury, and to his family—was: ""I have nothing to say."" There is no happy ending here folks, my only satisfaction was to finish the book. I would not call it Southern Gothic, merely gruesome.  #TheReckoning #NetGalley",10
2.0,A Tedious Yarn with Un-stifled Yawns,"November 1, 2018",No,"SPOILER ALERT.John Grisham’s latest is a weak, tedious contribution to his catalog.  Peter Banning shoots the Reverend Dexter Bell and no one really knows why. Peter takes the reason with him to his grave, leaving his grown children and others to try and untangle the mess as unscrupulous others maneuver to steal the family farm..The story starts off well, another solid page-turning legal thriller. But it derails when giving a long narrative of Pete’s heroic World War II service. I was not emotionally involved with Pete as a character-he is dead by the time this narrative begins, and this extended digression does not move the story along nor does it build to anything. Later, the death of Pete’s wife is clearly foretold, leaving the reader little emotional buildup. The overall writing lacked punch and seemed to try to get to the next sentence, the next page. Even the different legal maneuvers, often a high point in a Grisham novel, to save the farm are thought to be futile by the characters themselves. The final pay-off-why did Pete kill his pastor- is given at the very end and left this reader with a “so what?” feeling.  The grown son’s final words, which end the book, are “What a family”.  My thought is, what does one expect in such a weak entry..I work part time at a bookstore and am amazed at the number of books that monthly, even weekly, come and go. Few writers have John Grisham’s sales and staying power. Yet The Reckoning is his third weak entry in a row, making me reconsider how much of a committed fan I’ll remain in the future.",5
1.0,Can I Get a Refund?,"October 31, 2018",No,"I've read everything Grisham has written, so when I saw this book, I ordered on pre-release...no questions asked. Big mistake. Chapter 1 starts with a bang, and then the story dwindles downhill from there. Pointless and boring. It seemed like a third of the book was dedicated to how Pete's sister changed life in the county jail by bringing an occasional  basket of fried chicken for the boys (inmates). Save your money. This is not the Grisham you may have grown accustomed to.",8
3.0,Not worth my time.,"October 31, 2018",No,"I've read many John Grisham books.  I would not recommend this book to anyone.  I looked up on page 148 and said to myself ""we're finally going somewhere"".  I was pretty certain the book had to get better so I stuck with it.  Ok, so the middle was pretty interesting and keep me reading.  But again the ending became predictable and sluggish.  JG can be a suspenseful writer which is why I keep buying his books.  But he missed the opportunity to turn this book into a great book by not editing it down to a 300 page page-turner.  I gave the book 3 stars.  I would rather give it 2 1/2. But I decided 3 stars because the middle of the book was well done.",8
2.0,Disappointing and Disturbing,"November 1, 2018",No,"For years and years now, John Grisham has been one of my favorite authors. I think I’ve read almost all of his books, either purchasing them or borrowing from local library, and really look forward to reading each new release. But I could have totally done without this book. I didn’t care for the style, jumping around in time, and it was disturbing from start to finish. I know “A Time To Kill” was disturbing, but that novel was powerful and delivered a message we all needed to hear in the South. When I finished reading “A Time To Kill”. I immediately wanted everyone I know to read it also. It was breathtaking in its excellence. When I finished reading “The Reckoning”, I regreted reading it and would never recommend it to someone else. And that’s the first time I’ve felt that way about a John Grisham novel.  I really hate writing a negative review about a John Grisham novel, written by one of my favorite authors, but gotta keep it real.",6
1.0,Grisham’s Printing Money Again: Save Yours And Re-Read ‘The Last Juror’ Instead,"November 3, 2018",No,"If I were John Grisham, I’d probably be doing the same thing he is: Haphazardly throwing new names and “plot points” into old outlines, and printing enough money to fill a Brinks truck a week..But as a long time loyal reader of his, I wish he’d stop until he has an idea that truly lives up to his original gifts, and ‘The Reckoning’ isn’t it..I won’t spoil the ending (although saving you the $14.99/time you’ll invest in reading this mess would be worth it), but I’ll say this: By the time you get to the “big reveal” you won’t be able to care less about it..(Not only that, the “local color” sections are so dull and lifeless you’ll find yourself skimming them in an effort to just get it over with.).How else can I put this?.The parts meant to shock and sicken you won’t shock you at all (it is 2018 after all and we’ve all seen and read a million horrible tales) but they are graphic and heart wrenching enough to make you sick. Unfortunately there’s virtually no ‘relief’ to be found. While Grisham’s best work has brilliant bits of levity, this one has literally none..ie ‘The Last Juror’? This is NOT.",6
2.0,Disappointing,"October 26, 2018",No,"If you love John Grisham's courtroom suspense, this book will disappoint you.  The pace is glacial and the unimportant details are endless.  The ""mystery"" is set up in the first chapter and not answered until the end.  I kept hoping the answer would be a surprise in spite of the heavy foreshadowing.  It was not a surprise.  The overall theme is that a WWII war hero is a slave to his masculine code, even when it will ruin the lives of every important person in his life.  A modern mind already rejects the early 20th century masculine code as paternalistic, unreasonable and ultimately selfish.  This book will set that opinion in stone.",7
1.0,Weakest novel published by Grisham.  Skip it.,"November 12, 2018",No,"Long review.  The important part is - do not waste your time or money on this novel...Read most of Grisham's novels and enjoyed everyone.  Some more than others, but never felt like any were a waste of time...Until now.  I almost feel like I should reveal the big secret to save new readers the same pointless exercise I had to endure...Much of the novel was 'historical fiction'.  But Grisham could not take the time to fact check.  He had characters born in a US Army hospital in Germany in the 1920's.  The US Army was not in Germany until after WW2.  We certainly had no Army hospitals there.  Grisham also placed the 26th Cavalry Regiment in Kansas before WW2.  This unit was formed and served in the Philippines until it was deactivated post WW2.  These may be minor points, but it throws all of the history into question and some of it was important...The Bataan Death March is an important piece of history that does not need to be forgotten.  I do applaud Grishma's effort to bring this back to the attention of readers...The novel, more or less, revolves around the 'big secret'.  This is so very weak.  You will guess the secret way before it gets there.  You will doubt yourself, because it could not be that simple.  Yet it is.  Such a weak, predictable payoff.  There are also characters taking actions that do not fit and some dumb decisions by smart people.  Grisham is a better write than this.",3
2.0,No more Grisham books for me,"November 4, 2018",No,"Awhile back I was convinced that somebody was ghostwriting for Grisham as his books were getting worse and worse.  I decided to give him another try and his recent books were better.  But this is it for me with John Grisham.  He wasted over 100 pages writing about General MacArthur and Bataan -- when he could have described the impact of that on his story in a few paragraphs.  And then Grisham continues to string the reader along until he comes up with a ""surprise"" ending on page 413 of a 417 page book.  I did not bother to read much of the section about the war and I still wonder why I stuck with the rest of this book.  Pretty much a waste of time.  Now I need to find another author whose books I can enjoy -- like I once enjoyed reading Grisham.",3
2.0,...needs editing and a rewrite....,"October 27, 2018",No,"Some general observations.  An interesting start - essentially the first one third of the book.  Showed promise, but quickly got lost in a lengthy middle third dealing in gruesome detail about the fighting in the Philippines.  This is a great argument for ""editing.""  I saw absolutely no reason for this section;  it added nothing to this book.  A few paragraphs referencing Pete's experiences would have been more than sufficient to make the point.  The final third of the book presents a rambling, almost nonsensical story with some incredibly shallow characters.  It isn't until the final chapter that some depth is given to this narrative.  Come to think of it, the book would have, could have, been so much more interesting if Grisham had actually explored the complex relationship of the characters involved in ""Pete's motive.""  What a story that would have made!!!  Instead it gets just a cursory mention in the last few pages.....The writing is simplistic and juvenile.  On the level of a high school writing assignment.  This was very disappointing  This becomes so glaring after one has read some amazing authors like Daniel Mason and Simon Mawer..All in all a rather disappointing read;  not sure I would recommend this to anyone, nor am I plan on reading any more Grisham books - a shame....",2
2.0,Waiting in vain...,"November 5, 2018",No,"Unwrapping a new John Grisham book. It is a bit like Christmas Eve, really.  A beautiful hardcover book with an elegant cover by one of my favourite writers, ever...The first part is very good.  Not the best legal thriller Grisham has written, but his usual sarcastic view of the legal system, the death penalty and drama loving funeral directors.  Grim as the details were,  he made me laugh and well entertained. Hence the second star...After Part One I wondered what would come.  What came was a huge disappointment.  Through endless detailed war descriptions which in the end made me skip most of it, I still hoped for some fantastic unexpected solving of the BIG mystery - WHY PETE DIT IT?  And that was the final disappointment.  Talk about come down.  Talk about waiting in vain...I think Grisham is playing with writing different kinds of books.  He can afford it, having written so many exceptional legal thrillers in the past. The chapter about war is not bad, rather the contrary. However, if I want a book on war history I will buy just that and know what I'm getting...I hope Grisham will stop experimenting. Please give us more of your usual stuff, John. Like ""The Testament"", ""The Firm"", ""A Time to Kill"". This year's Christmas Eve is too early, but maybe next year?",2
1.0,good start descends to boredom,"November 4, 2018",No,"I have been less than enthusiastic about John Grisham novels since The Rogue Lawyer--a book I couldn't even finish.  While reading the first third of this novel I was very excited....it was really interesting and intriguing and I couldn't wait to find out what was behind the actions of the the main character.  When it diverged in the middle to the Bataan march, I was somewhat confused but it was still interesting.  Then came the most awaited third part.  What a bore.  The characters were entitled and whiny.  Page after page until finally the big ""secret"" was revealed.  To which my reaction was ""that's it???"".  waste of my time.",4
1.0,"The worst book Grisham has written, book of straw and dust.","November 2, 2018",No,"I cannot understand the reviews which state that this is a “masterpiece,” or that this is a great, interesting book. I guess that’s why there is such a divide in this country presently...half the country thinks one way, and the other half the opposite—and both sides think the other is crazy.  I loved Grisham’s first legal thrillers; however, the last few books have each been steadily worse than the preceeding one.  I think Grisham has run out of the magic touch.  He really seems bored himself.  As in an old southern saying, which Grisham no doubt has heard, I think “he has shot his wad!”  This is one of the most empty, dull, depressing books I have ever read.  I really didn’t care what happened to the characters in this book, except the minister, which we hardly got to know.  Some of the most unlikable characters ever in one book.  I returned this book, because there’s no chance I will ever reread it; plus, I felt cheated.  In fact,  I skipped the whole third about the Bataan March, which had very little to do with the storyline.  If I want to read a war story, I’ll buy a book whose cover indicates that’s what it is about. If this middle third of the book was to allude to why Pete was so austere, Grisham could have saved the reader a lot of misery by explaining why Pete was so stoic in a paragraph or two.  He didn’t have to make a whole second novel within a novel of it.  I’ve read all of Grisham’s books except The Painted House.  I probably won’t buy any more of his works, unless he goes back to his forte of real legal thrillers, like The Firm or A Time to Kill.  Grisham is apparently writing now based on his name and a paycheck.  That’s not right for his loyal readers, or even new readers.",3
4.0,Do not order,"October 23, 2018",Yes,Do not order,2
