Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,,"March 20, 2018",Yes,You already know this should be with you everyday and every place you go. You never know when you need some juice for any of your devices. I own two of them one for me and my wife so she don’t bother me asking for my battery pack.,0
5.0,,"March 2, 2017",Yes,"Man Its ANKER!!.What a great lightweight charger!.I now have several Anker Batteries, Several Anker Cables and about 6-7 Anker Plugs..If I had a boat I would buy an Anchor ANKER!.They are always on time, Reliable and Quality made!!!.Never Disappoint!!.and no I'm not getting paid for this endorsement!",0
5.0,,"October 7, 2017",Yes,I use this to charge my iPhone 6 Plus. It lasts easily all day with my wife and I using our phones and bumping them back up to around 85%. It sat on the shelf for a couple months after getting it and it was still fully charged when we started using it. This thing rocks.,0
5.0,,"September 18, 2018",Yes,"I'm so happy I purchased this battery pack. I've always bought cheap ones from the back to school section at Target, but this is well worth the price. I only charge this maybe once every 2 to 3 weeks and I'm able to use it to charge my phone (Samsung Galaxy S6) from 15 to 100% 4-5 times in those weeks because it doesn't lose battery as fast as cheap alternatives when not in use. I'm so happy with this product and I will absolutely buy it again one day.",0
5.0,,"December 31, 2017",Yes,"Small, solid, and lots of power. In addition to charging my iPhone, I use the Anker to recharge my Apple Watch when traveling internationally. Great product. At first I was concerned that there was only one charging slot but as it turns out, I typically only charge one item at a time. Very happy with this device.",0
5.0,,"April 9, 2018",Yes,I bought this thing specifically for our trip to Disney World knowing we'd be at the parks all day with no way to charge my phone. Let me tell you it was a lifesaver!!!  Multiple people in my group were able to charge their iPhones back up to full on just one full charge of the portable charger itself. Each night I would charge it to full and it carried us all through the next day.,0
5.0,,"June 12, 2018",Yes,My daughter's iPhone is forever going dead! She attended a music festival last year and with thousands of people around it's hard to keep track of your friends. This becomes even more difficult when you are dealing with a phone that doesn't want to keep a charge for long. This year I decided to purchase this charger for her to take to the festival. She loved it! She said it worked great! She not only kept her phone charged but her friends as well. Awesome product!,0
5.0,,"November 28, 2017",Yes,"So with any of these chargers I was skeptical. I charged it up 3 days ago.... I have been using my phone and using it to charge my phone ever since with no issues and it's still on the 1st charge. I also use my phone to listen to music while I work so I'm always using a lot of juice. This am, I went to look and not only was my phone at 100% juice but my husband took the charger! I think I need a second one for him cause it's so awesome.",0
5.0,,"March 27, 2017",Yes,"wow! i've used some cheap power banks before and this one BLOWS THEM AWAY.. or maybe i'm not used to having this much power haha.. i have yet to drain this one out! out of 4 lights most of the times i've used it, it stays at 4 .. sometimes 3.. and only a couple times went down to 2 and that was for concerts! awesome power bank!",0
5.0,,"November 13, 2018",Yes,"Fits perfectly in my pocket or purse- got it to use for Pokémon go mostly, and have fallen in love with it’s size, versatility, and power level!..Highly recommend to anyone looking for a portable charger that packs a punch.",0
5.0,,"January 17, 2019",Yes,This thing is amazing! I took it to Disneyworld and it worked like a champ. I was at the parks for 3 days and I didn’t even have to recharge the pack the entire time. A full battery life gave me 4 1/2 charges on my iPhone 7. I was even playing Pokémon Go half the time. I was seriously blown away!! I’d recommend this to anyone.,0
4.0,,"March 12, 2018",Yes,"Feels quality made, love the additional case. However I just don't feel like this thing lives up to 10000 mah. Barely supplies my phone with 3 charges. It's an old very power hungry phone with a faltering battery. Maybe the phones the problem and I shouldn't judge this product from that. Someone with some battery knowledge feel free to let me know.",0
5.0,,"December 27, 2016",Yes,"I gave it to my husband for Christmas and he loves it. He had the lipstick charger for a few years but it broke so I bought this one to replace the old one. He is so happy because his phone chargers quicker. What it most like him is that is not as heavy as mine, is very light and he can carry it in his pocket pants.",0
5.0,,"January 22, 2018",Yes,"This portable charger is a great size for hiking with a small day pack or fitting into a purse. It charges itself in a reasonable amount of time and charges my phone and tablet very quickly (30% - 100% in just over an hour for my phone, more like 3 hours for tablet). When I was experiencing issues with the charge time (taking 4+ hours to charge the phone 30%-100%) I reached out to the customer service team and they assisted me promptly. The issue ended up being a faulty Anker power cable, which the company remedied quickly by mailing me a new cable free of charge under my warranty.",0
5.0,,"April 28, 2017",Yes,Updating my review:.This company has excellent service and accountability. . I purchased two and one didn't charge. They replaced the product and works perfectly. Couldn't ask for better service and prompt delivery. I am very happy as my new one works and Ready to take anywhere as my go to backup -thank you Anker !!,0
5.0,,"January 28, 2018",Yes,"When this charger is fully charged my phone can get 4 full charges from it. I have a smaller lipstick-sized one as well and this one is so much better. It's a little more bulky, but totally worth it for the performance.",0
4.0,,"May 21, 2016",Yes,"It indeed is a good size and looks sleek. I am still unsure about the amount of charges it gives. Charge from battery gets drained if I accidentally leave it plugged into my phone or tablet after they have become fully charged, so I guess just keep an eye on your product while charging and unplugged once complete so you don't get stuck with a dead portable battery after one charge. Feeling like I wrote ""charge"" way too many times. You get the idea.",0
5.0,,"August 5, 2018",Yes,This is my second purchase of this charger. First one was lost on an airplane. LOVE IT! I even take it with me when I am skiing all day- and it helps keep my phone charged and my music rocking,0
5.0,,"January 29, 2017",Yes,"I have owned a smart phone for nearly 10 yrs now and I have researched and tested 'many' different types of charging packs. From extended cases to humongous power banks that barely fit in my pocket. I tell you this because if there have been no reviews before this that could ever convince you then I ask you to listen to this one...The power bank above, which is only a 10000 mAh charging bank from Anker is possibly the BEST charger on the market. I have turned over many friends to this charger since my purchase and they have all agreed with my review. It is by far the FASTEST charge I have ever seen to a cell phone. My mom who has an Iphone has one, I have a Galaxy S6 Edge Plus and it works on both with speed and efficiency. It fits easily in your pocket and the price is the best part...I DON'T EVER give 5 stars for a product. There is always something I can find on the negative side of things, but this PowerCore deserves every star on the review. The search is over. I will no longer by a charger that isn't Anker. Actually, after this review I realize I need to actually buy another one of these......I hope you get on board to share in the find of a lifetime. Thank you Anker!!!..Mark :-)",4
5.0,,"June 8, 2018",Yes,"Worked perfectly.  I brought this to a sports arena which drains battery like crazy when everyone is trying to send things constantly and clogs up the cell service.  Fit into my pocket great, just felt like i was carrying another phone  I was able to fill 2 different phones up twice each throughout the game and still had 25% in the bank at the end.  I don't travel without this thing now.",0
5.0,,"February 14, 2017",Yes,"READ this review before ordering!!.I originally purchased this one for myself, got it &amp; found it did not meet my expectations.  I had a different brand that I loved, holding a charge long enough to recharge my cell phone a few times along with my Kindle.  This 10000 model did not do that.  I contact Amazon to return, inwhich Anker contacted me &amp; wanted to know the reason for return.  Explained my expectations were not met &amp; wanted to return.  They noted I had purchased the 20100 earlier.  Told them I was rushed &amp; thought it was the same, or a bit cheaper.  Well, now looking back at models you can tell the 20100 appears 'bigger, more powerful'.  I told them weight wasn't a concern for packing around.  Looking for HOURS of recharging, since I camp a lot &amp; other brand did what I wanted, but died 5 months after getting.  They suggested reordering the 20100 &amp; explained it would do what I wanted.  I had gotten the first 20100 as a gift &amp; hadn't given it to my friend yet, so took them at their word..OH MY!!  It is EXACTLY what I wanted &amp; needed!!  They were very accommodating in helping me ~ MORE than I EVER asked or expected!!.Please know I am an ANKER fan &amp; will ONLY purchase their products from now on.  I have never had such GREAT customer service!!.I plan on purchasing one for my daughter this summer for her birthday!.PLEASE note that they carry an 18 month warranty on their products!!  How many places do that without purchasing an extended plan??.I think you will be happy with the 20100 time on recharging your items.  The 10000 only would recharge my S7 2 times, not enough for 5-6 days of camping... Heavier was MUCH better!!",3
5.0,,"June 24, 2017",Yes,"My son and I each purchased one of the battery packs. They were purchased for a vacation and were extremely helpful. The battery pack is able to charge our phones (Nexus 5x) completely ~3-4 times. It is nice not having to search desperately for a power outlet in every airport/shopping center/restaurant/tourist site/subway, etc. when away...The battery pack conveniently comes with a little mesh bag, which holds the charging cord in addition to a USB plug end for a wall outlet (USB plug-in end is not included... but the one for your phone works)...The size of the battery pack is actually very small, too. It is the size of a pack of playing cards...Absolutely no issues taking these through TSA scanners, or on planes, by the way...A nice feature is the button on the side. Pushing the button will show you the battery level... The pack has 4 LED lights, indicating charge level (1 to 4 lights will indicate level)...As usual, Anker products are extremely reliable, I have bought other products, including car chargers and USB charging stations. The products are extremely reliable at unbeatable prices.",3
5.0,,"March 14, 2018",Yes,"Perfect for school bags and power outages.  My son keeps this in his school bag in case he needs an extra charge on his tablet or cell phone, this takes up no room.  During a recent power outage this kept all 3 of the family cells on full charge for 2 days.",0
5.0,,"August 25, 2017",Yes,"Love this device. It's small and compact, charges my devices and phone super quick, and holds it's charge for a very long time. Comes with a great little bag that has enough room to hold an apple iPhone and mini USD charger cable. Great size and performance.",0
5.0,,"September 7, 2017",Yes,This charger is BY FAR the best out there. I'm a commuter and always on my iPhone constantly. I keep this in my purse for when i need it. It lasts me a good 3-4 FULL charges on my phone and charges it super quick! The charger itself takes a little while to fully charge 100%. But make sure you use the cord it comes with AND use a legit apple plug or whatever as long as its not one of those aftermarket plugs. It charges it in half the time!,0
5.0,,"September 15, 2017",Yes,"Light, portable and most important, it's very dependable.  It will charge one device at a time but it charges fast.  It has a large capacity so I was able to charge two different devices twice, 4 times total from 10% to full.  No more stressing on trips abroad or any travels.",0
5.0,,"January 13, 2019",Yes,Great for keeping my phone and tablet charged. I enjoy that it has it's own carrying case and core which is very convenient. I use this when I take trips from home or go on vacation and know I will not be able to gain access to an electrical outlet.,0
5.0,,"February 21, 2018",Yes,"This charger is by far my favorite portable device, as it can recharge an Iphone from 5% back to 100%, while using said phone. It has done this for me 3 times before having to recharge. At airports, I am surprised when people use random outlets to keep a charge on their phones. You have a 13 hour flight, this device will keep your phone charge without a problem. More importantly, it is highly compact.",0
5.0,,"October 25, 2017",Yes,"Took this bad boy on my trip to Hong Kong and i must say it was a life saver. Kept my phone charged thru out the day and took me about three days before i had to actually charge the battery pack. Lost count how many charges i got out of this. If you're a travel bug, love packing light but need efficiency this is the way to go!",0
1.0,,"March 22, 2019",Yes,"Used to be great. Then, after having it for one year, it completely died. Stopped charging. Just always has one blinking light. Would like a replacement.",0
5.0,,"July 12, 2018",Yes,"I bought this product in July 2017. I must say its an amazing compact power bank. However, 2 weeks back it stopped working. I contacted Anker customer care and they told me that power back is covered under warranty. Thanks to Sharon for helping me out and sending a new Powercore 10000 MaH. Anker after sales services are really good.",1
5.0,,"April 1, 2019",Yes,Maui flight was awesome because of this. Charged faster than airline plug and didn’t phase the battery life. Buy it for iPhone 6.,0
5.0,,"February 16, 2018",Yes,"I found this to be a great help. I have never had one, and on a recent trip decided I needed it.  It's great. I don't know why, but my phone charges much more quickly off of this then it does from anywhere else.  Very effective. Highly recommend.",0
2.0,,"September 23, 2018",Yes,"It was great in the beginning but now not even ten months in, it takes HOURS to recharge the backup. This is the second night I'm recharging it and it's still on the second light.",0
5.0,,"June 9, 2017",Yes,"Wow, saved my trip. About 2 100% charges for my iPhone 7 plus and super fast..And this battery pack is small!.Also comes in great packing. You must buy this.",1
5.0,,"October 10, 2016",Yes,I love this charger have charged my IPhone 6 at least 4 times from practically dead before even losing more than one of the 4 light charge indicators. (Charger tells you how much charge is left on a one to 4 light indicator. ) I purchased the Anker Dual USB wall charger power port plug that goes with this. It also chargers super quickly. So much better than a highly rated charger I previously purchased. Highly recommend!,0
4.0,,"August 5, 2017",Yes,"Works great. The battery lasts super long, like so far 3 weeks of charge if you use it sporadically every day to get a quick charge. It's a fast charge too. Compact enough for me...2 downsides so far, it takes forever for it to charge to full. I'm talking hours and hours. I have to leave it over night for it to charge completely.  The other downside or really scary thing is if you use a USB plug in unit to charge it, that unit will heat up so much. It got  to the point I got incredibly scared it was gonna catch fire. Instead I charge it via my laptop. I've used a couple different USB plug in units just to be sure and each one was burning hot. So caution! It just might be me but please pay attention and be careful...Oh and FYI, you can only charge it with the cable given to you. I tried it with another that fit perfectly and even though the light was blinking saying it was charging, it didn't charge for me...And yes I would recommend this to someone and buy another one if I had to.",12
5.0,,"November 20, 2017",Yes,"This has been a lifesaver when I'm mobile but need to make sure I still have cell phone battery. I get multiple charges out of the tiny box, and it charges itself fast, too. I'd highly recommend this particular portable charger to anyone.",0
5.0,,"December 23, 2018",Yes,Love this it's so perfect for the airplane!! 😍😍 I love anker brand and I have only had one defective item in the past from this brand.,0
5.0,,"September 23, 2016",Yes,"Charges my phone super quickly, up to approx. 4 battery charges for an old GS3. The charger itself charges in a reasonable amount of time. I love how little space it takes up, but how much battery power it backs. The only reason I'd deduct a .5 star is because it doesn't have another port to charge more than one phone at a time. Granted, the entire size of the power bank would likely be different if it did include another port...but it never hurts to dream! I always love going to Anker for my power needs and they have yet to disappoint. The carrying pouch included is also a nice touch!",0
5.0,,"November 29, 2018",Yes,"This is a great product. Charges my Note 5 3 times, quickly and has saved me several times. So good in fact, I bought a second one as a gift.",0
5.0,,"July 11, 2017",Yes,"This portable charger is awesome. Charges my iPhone several times without having to recharge the battery, and it's small and portable. Only downside is that it takes a while to charge and you can't charge your phone simultaneously. Not a dealbreaker for me though; this is much better than any other portable battery I've used before! Highly recommend.",1
5.0,,"November 27, 2016",Yes,So far So good.  My Moto Droid Turbo has a pretty large battery.  From what I can tell about early usage the PowerCore 10k should be able to fully charge my phone 2-4 times depending on whether or not I'm using phone.  Very handy during the holidays when using phone more often. Not bulky.  Smaller than most phones.,0
5.0,,"August 24, 2017",Yes,"This thing is great. I have used it to charge 4 phones at once and don't have to recharge it for 4 days. It does take some time to recharge, I will usually plug it in overnight before I need to use it. I feel like it charges faster than the wall plugs do!",0
5.0,,"March 28, 2019",Yes,Works great!.I have an iphone 8+ 256gb.This charger charges my phone a good 3 times before needeing to be recharged. Well worth it!,0
5.0,,"July 27, 2017",Yes,"Haven't had this very long so I can't speak to it's longevity, but it works great. It's small so it's easy to throw in a purse or bag for travel. It comes with a little thick mesh travel bag, which is great and keeps me from losing track of the cord. Definitely recommend and will probably buy another for my husband.",0
5.0,,"August 1, 2017",Yes,"I initially bought this for my husband and I to use on the go because he plays a lot of games on his phone, and it's always dying. This power bank is incredible. My phone was at 30% when I plugged this in to charge. I don't think it took more than 45 minutes to get a full charge on my phone. Absolutely love this product.",0
5.0,,"October 17, 2017",Yes,"My son got me a different lovely portable charger for my birthday, but it last 2 months before having connectivity issues. I got this to replace it and 2 months in it still does a spectacular job. I can use it for days of work before having to charge it.",0
5.0,,"August 21, 2016",Yes,"I haven't dropped it at all, girlfriend dropped it TWICE, it still works. If it breaks on the third drop, I would still give this 5 stars. Anker makes good products. I bought a mouse from them which was a disaster, but this product has been great.",1
4.0,,"November 19, 2017",Yes,I've only run a couple charges and was disappointed with how long it was taking to top off my LG G4. Turns out the cheap cables that come with this (and most other USB devices) were to blame. Be sure you have an assortment of quality cables and this will work just fine. Great price per mAmp.,0
5.0,,"May 21, 2018",Yes,It didn't last even 6 months and it's not working....----..UPDATE: Anker contacted me and as part of its quality service they replaced my old battery with a new one. So far the new one is working as expected...We'll have to wait and see how long will it last but for now I have to recognize their EXCELLENT CUSTOMER SERVICE and EXPEDITED REPLY,0
5.0,,"June 25, 2017",Yes,"When I received this product, which was packaged very well, I charged it up for the first time.  I have charged my phone several times using this and still has 1 bar of juice left!!  Great power bank to keep your phone or whatever running no matter where you are!  Great product!!",0
5.0,,"November 17, 2017",Yes,I bought this for a friend and am highly considering getting one myself (I already have a couple Anker portable batteries) but this one is SO small and incredibly portable. It's the perfect battery to carry around in a purse or a sling bag or a backpack.,0
5.0,,"June 8, 2017",Yes,Small but powerful charger. Sleek and modern design. Comes with a mesh bag and a charging cord. Provides fast charging for the Android device.,3
2.0,,"February 23, 2018",Yes,"After owning it for 2 months and using it for maybe a day a week. It suddenly stopped charging my phone. It would receive the charge but wont charge up my phone. No bueno. When it did work, it was great.",0
5.0,,"January 16, 2017",Yes,"I am really glad I got this. It recharges my phone. It allows me to use my phone while charging. It really helps when playing VR games. I have a ""pro"" level GPS on my phone, which has topo maps. This is handy for that. A computer LAN expert buddy of mine was very impressed with it. So am I...",0
5.0,,"September 5, 2017",Yes,Update: I’ve had the charger for two years with close to everyday use and it is still performing like it’s brand new...Anker continues to amaze me. This portable charger is a must have. It charges my phone and Ipad very fast and multiple charges.,0
5.0,,"February 28, 2018",Yes,i'm from the u.s. and used this extensively on a trip to asia and it performed perfectly. note that there is a button you must push on the side in order to get it to begin charging. i found that out inadvertently after thinking the powercore wasn't working!,0
5.0,,"February 25, 2019",Yes,"I do a lot of traveling for work and keep this gem in my carry on. It charges all of my gadgets VERY quickly. It has a micro USB port, comes with the cable you need to to charge it, and a small carrying case. Well designed and thoughtful  accessories.",0
5.0,,"May 16, 2018",Yes,I am a Realtor. I am on the phone all of the time on calls and/or the internet. This device has saved me so many times. I can charge my phone completely and still have charge left in the pack.,0
5.0,,"April 3, 2017",Yes,I bought this for my younger cousin for her birthday and she loves it! It's very lightweight and can fit in her very small crossbody purse very easily. It can also charge up her phone at least three times and it comes in really handy during Netflix marathons. I would definitely buy another one of these just to have a spare around for emergencies.,0
5.0,,"January 7, 2018",Yes,This portable charger has saved me and sometimes my friends so many times. This charger can fully charge my note 5 about 2 or 3 times (not sure because I usually recharge it before it actually runs out of charge). It's really small and fits in my pocket meaning I can take it anywhere. It comes with a small carrying pouch but i don't use it.,0
1.0,,"March 18, 2019",Yes,"The cord that comes with this charger will not fit my phone.  Apparently it is too small because when I plug it in, it simply falls out.  It's useless without the right sized plug.",0
5.0,,"September 17, 2017",Yes,"This little guy is awesome.  We used this on our trip to Disney World.  It lasted all day and actually charges your device faster than some of the wall chargers.  Very durable, yet lightweight and compact.  I highly recommend this product.",0
5.0,,"June 10, 2017",Yes,Another fanastic product by Anker.  It's a lot smaller than I though it would be.  It even has a nice mesh case.  Great products...- Maximo Caggiano,1
5.0,,"October 30, 2017",Yes,"Got this for my wife.  She loves it!  Holds a charge well.  Recharges her phone (BlackBerry Priv) quickly even when she is playing high-drain games such as Pokémon Go.  Small and lightweight compared to some others I have seen.  Get it, you won't be disappointed!",0
5.0,,"October 2, 2017",Yes,"This is my 2nd one, my first one was borrowed and surprisingly never came back.  I won't go anywhere without it...plenty of juice to handle iPhones and tablets and perfect size.  This is my go-to charger that I take camping and RV'ing.",0
5.0,,"February 3, 2019",Yes,Absolutely great for the price!.It's tiny but packs a good but of power!.No complaints with any Anker products so far!,0
5.0,,"August 13, 2017",Yes,"With 3 kids in all kinds of activities we are always on the move. This is so small and portable, but holds enough power to use it all week to recharge my phone. Very well constructed. I would not hesitate to purchase additional Anker products for larger needs.",0
5.0,,"March 10, 2019",Yes,We bought three of these portable chargers for Christmas gifts.  We had a problem with one of them not charging properly and the seller was very quick to respond and sent a new unit to replace the defective one.  All are working well so far.  Very pleased.,1
3.0,,"March 3, 2017",Yes,"It broke in the first few weeks. I have several Anker battery packs, and usually don't have any problem until I got this one model.",2
5.0,,"January 10, 2019",Yes,"solid battery pack that holds enough juice for a couple of recharges.  I like that it doesn't lose charge when it's unused, so I can keep it on me for emergencies.  Only drawback is it's a little heavy to fit in small clutches/purses, but I see that more of a tradeoff of how much charge it holds rather than poor construction",0
4.0,,"July 10, 2018",Yes,I really like the capacity of this charger and that I can fully charge my iphone more than once.  Just wish it wasn't so heavy - makes my purse weigh a ton.,0
5.0,,"August 5, 2017",Yes,"Not sure how I lived without this. It does take a while to fully recharge the pack, but I've learned to plug it in overnight and it will be fully juiced up by the morning. The pack itself is small and easy to carry around and can function to recharge your phone quickly or to help maintain the charge (and incrementally increase your battery percentage) while in use.",1
5.0,,"November 9, 2017",Yes,"I LOVE this external battery.  I've had it for about 2 months now.  It does take a long time to charge it from scratch to a full charge, but that's fine when you can charge your phone 4 or more times with it.  I take it on longer hikes with me, and also use it at my local sports bar when watching games and using my phone.  Anywhere I go where there is no where to plug in.  Excellent product.",0
5.0,,"April 18, 2019",Yes,I got this for my boyfriend who travels all the time for work. This has been a lifesaver for him and it works VERY well.,0
5.0,,"August 4, 2018",Yes,"I love this handy little battery pack. I love being free to charge my device wherever I want to, no outlet required! Can do 4+ full charges of my iPhone 7. Battery pack itself is light and easy to carry with you.",0
5.0,,"January 4, 2019",Yes,"By far, one of the best purchases I’ve made on this site. I use this thing daily. Dropped it a lot and in the snow. It’s still able to charge my iPhone fairly quickly.",0
5.0,,"March 30, 2017",Yes,"I use many products with a battery, iPhone, iPod, headphones. I always need to charge them while on the go. A couple batteries I had weren't holding a charge anymore so I got these anker batteries. They are small but are 10000ma!!!! This is enough to charge my phone multiple times and even charge my iPad fully!!! It's so compact it fits in my pocket.",0
3.0,,"May 5, 2017",Yes,**edit- they were actually kind enough to reach out to me and replace the unit. Hopefully this second one will last longer. They were very quick and followed up with me to make sure I received the replacement quickly...I got this in January and it died in May. It's started off working so well and being so handy but now the lights just keep blinking (like other reviews have also said) and the unit won't charge or charge my phone no matter what cords I try with it. Waste of money. I travel a lot for work and it is a real shame to have to replace this already.,7
5.0,,"October 26, 2018",Yes,"I'm satisfied with this external battery because it's light weight, small, and it charges my iPhone quick. The external battery itself takes some time to charge but once it's fully charged it can charge my iPhone about 6 times (give or take) before it needs to be charged again, which I think is pretty good and I am happy with.",0
4.0,,"September 24, 2017",Yes,"Charged my phone four times within two days and still had two bars of energy on it. A few minor cons that may be user error.  1st one is that it takes a few trys to get it to start charging. I usually have to turn it off and on again to get phone started on charging (could be my cord, hence the user error suggestion.) 2nd con is that I wish it was more lighter. Not easy for me to carry around when traveling. It's bulky and has some weight on it. Would still buy again!",0
5.0,,"October 4, 2017",Yes,this charger has held its charge for a few months and has been a nice addition to my travels allowing  for multiple full charges on my iphone,1
3.0,,"January 4, 2019",Yes,I bought this product back in September of 2018 and it stopped charging after 3 months of use. I initially loved this product it charged my iPhone completely. It definitely saved my life when traveling and when  on the go. Wish it would of lasted longer.,1
5.0,,"January 4, 2017",Yes,"Used this for a international flight of 11 hrs.  Was so nice to arrive at our destination with a full charge.  Small enough to fit in a medium/large pocket.  Battery is capable of multiple charges, not sure how many, but at least 4. Seems pretty well made.  I have suggested it to a few friends that were going on long international flights and they all love them also.",0
5.0,,"April 16, 2019",Yes,"Amazing charger. Charged 2 of our phones completely and still had room for more!  I read other reviews that said it’s thin and lightweight. I found it to be a bit on the bulky and heavy side. That being said, it’s charging power has won me over!",0
5.0,,"December 12, 2017",Yes,Small (fits comfotably in your pocket).  Gets you through the day no matter how long you use your phone. Works great with my Galaxy S8 +,1
5.0,,"July 15, 2017",Yes,"Very convenient.  Works great..When my phone battery is low and I need to be outside, I plug the phone into this and do my outside chores.",1
5.0,,"January 4, 2019",Yes,"I've had mine for quite a while now, I used it when I delivered Pizza and it was suuuuch a life saver. It could charge my Galaxy S7 two or three times before needing to be charged itself, and it's still kickin today for my Galaxy S9.",0
4.0,,"October 17, 2016",Yes,During an unlucky day at school my old portable charger was stolen..After a fluke with a poorly made one from another company my brother recommended Anker and I figured it'd be worth a shot..Exceeded my expectations and my co-workers are amazed at how fast it charges my phone even to the point to where they ask to buy it off of me..Instead I tell them who makes the product and where to find them.,2
5.0,,"January 29, 2018",Yes,"Don't know what else to say.  If you want a portable  battery bank that can fit in pockets,purses,ect and also fast charges.  Then this is the device for you.  Honestly one of these should be on or near you at all times.",0
5.0,,"February 26, 2017",Yes,"High quality construction.  Compact.  Not too heavy.  Charges my Galaxy S7 2-1/2 to 3 times.  A nice feature is the small blue lights in a row.  When they stop blinking, the unit is full charged.  For example, if 2 lights are blinking then the unit is not fully charged.  Comes with its own cable and a nice woven small black bag with a draw string and clasp.  The unit and the cable fit easily into the bag.  This is very convenient for travel.  Anker makes good quality products and this is no exception.  I took the time to write this review, because I spent a lot of time researching these kinds of units before I bought. I hope this review saves time for others.",0
5.0,,"December 16, 2017",Yes,"Works great for any phone, holds about 3-4 charges for an iPhone 6S. Use it for camping and festivals!",1
4.0,,"December 18, 2017",Yes,I really like this battery backup.  It lasts a long time and I haven't seen it's battery life decline at all yet.  The only downside is that it doesn't do fast charging on my Galaxy.  It charges pretty quickly despite that.,0
5.0,,"April 17, 2017",Yes,"Light is not a word that I would use to describe this charger.  But it works well and feels very solidly built, like everything else Anker makes. So far, I have been able to charge my 3+ year old Galaxy S4, from 0 to 100 percent, three times off of a single PowerCore charge.",0
5.0,,"March 30, 2017",Yes,I am excited with this product. It works great and as advertised I use it everywhere when my phone is low on batteries or my IPad. I have various Anker products including cords and they work great. I recommend this product and the Anke line of products you won't be disappointed.,0
5.0,,"March 28, 2017",Yes,"This charger is so powerful! I've purchased four because the charger is so convenient while traveling and working in areas where an outlet isn't convenient. In the latest evidence of its outstanding performance, I started using the charger around 4:00pm yesterday while waiting at the airport for a flight, left the phone charging for the duration of the flight (4 hours in flight), all night and until around 3:00pm today and the charger still had one bar (weak but still blinking). I am contemplating buying another one! I have several different models of chargers, this is unequivocally the best performing hands down!",0
5.0,,"June 21, 2018",Yes,"I love this battery pack! Very compact, fits easily in your pocket. Charges my iPhone 7 FAST, and can recharge it fully at least three times. A must have for traveling!",0
5.0,,"November 29, 2016",Yes,"Charge your phone twice on a single battery you technophile! Or charge your phone, and a friend's phone(after yours of course) because thats what friends do. Its about the size of an iPhone 5s with a think case on it, but it comes with a bag to keep the USB-micro USB cable (bring your own lightning cable) with the battery.",0
5.0,,"September 30, 2016",Yes,"I'm always wary of my phone dying while I'm out, especially at festivals or the beach. Ever since I got this though, I haven't had those worries. It takes a while to fully charge but then holds a charge for a very long time, more than enough to recharge your phone and some friends'. The cover it comes with is really convenient for storing it and a charger cable in your purse on the go.",1
5.0,,"September 5, 2017",Yes,"I carry this everywhere with me and it's saved me countless times from dead phones. It comes with a nice mesh pouch and is small enough to carry in my purse, though it's a bit heavy (naturally, as it's a battery). Would def recommend.",0
5.0,,"April 17, 2018",Yes,"These worked fantastic for an on-the-go vacation.  Charges really fast, and you can get 3-4 charges before you have to charge it again.  Great product and fits nicely in a purse or even a pocket if needed!",0
5.0,,"September 11, 2017",Yes,"After losing another ""borrowed"" power block at work, I decided to switch to carrying a power bank with me and the Anker PowerCore has been awesome. I get several full charges off it, so it works great while traveling...It's small, easy to carry and rapidly charges my phone.",0
5.0,,"May 2, 2017",Yes,"This is very nice, it keeps lots of battery on to pass to your cellphone and even have extra for my ipad. I love it and recommend it to anyone who needs a backup charging device for cellphone or ipad, or both like me. It's a little expensive but good quality so it's worth it.",0
5.0,,"July 25, 2017",Yes,This is the second one I bought this charger and it is truly amazing! I have quick charging anywhere I go since I can fit it in almost any pocket. When I have the charger fully charged i can fully charge my iphone 7 two time over! Wonderful product for a great price. Would highly recommend to anyone and everyone!,0
5.0,,"August 14, 2017",Yes,This item in amazing.  It can recharge my phone in less than two hours.  It is small enough to fit in my purse easily.  I listen to audible books often when walking my dog and now there is never a time that I have no power.  Great buy!,0
5.0,,"June 4, 2018",Yes,Amazing company and products. Customer service extremely responsive and helpful. they've easily sent me a replacement battery when my purchased one died. Highly recommend them ! Thank you Anker team for a really great experience.,0
5.0,,"April 10, 2017",Yes,So far so good.  We ordered this for our upcoming Disney trip and just received it last week.  It was packaged very professionally.  I plugged it in to try it out and it charged my phone fine.  I think this will end up being a great purchase.  With 3 tweens/teens - it will get a workout!,0
5.0,,"December 26, 2018",Yes,"wouldn't go camping or hiking without one of these when I had my iPhone 5 - the phone battery died quickly and the phone would crash when i used the camera, so carrying this around everywhere was a must. It was light and convenient",0
5.0,,"February 7, 2019",Yes,This battery fits easily in a purse or briefcase. It is lightweight and holds its charge for a long time. It is very useful when traveling or just to have if your phone battery drains.,0
5.0,,"July 2, 2018",Yes,"I used this product for a 2 week trip throughout the UK. As the primary driver for my group, I was always using my phone for GPS directions, as well as just general increased use than normaly. Not to mention the 8 hour flights there and back. I used this product every day and at 10k milliamps, there was more than enough juice to keep my Galaxy S8 charged up every day.",0
5.0,,"April 13, 2019",Yes,"Love this battery. Charges up quickly and then charges up my phone perfectly...For a day out with the family, this is great. It's small enough to fit in a pocket, but has enough power to fill my phone almost three times (or fill mine and then pass to my wife).",0
